rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,certified,selected_k
2.6695,2.709,6.449999999999999,6.599999999999998,True,1
2.6695,2.709,6.599999999999998,6.75,True,1
2.6695,2.709,6.75,6.899999999999999,False,-1
2.6695,2.709,6.899999999999999,7.050000000000001,True,0
2.6695,2.709,7.050000000000001,7.199999999999999,True,0
2.6695,2.709,7.199999999999999,7.349999999999998,True,0
2.6695,2.709,7.349999999999998,7.5,True,0
2.6695,2.709,7.5,7.649999999999999,True,0
2.6695,2.709,7.649999999999999,7.800000000000001,True,0
2.6695,2.709,7.800000000000001,7.949999999999999,True,0
2.6695,2.709,7.949999999999999,8.099999999999998,True,0
2.6695,2.709,8.099999999999998,8.25,True,0
2.6695,2.709,8.25,8.399999999999999,True,0
2.6695,2.709,8.399999999999999,8.55,True,0
2.6695,2.709,8.55,8.7,True,0
2.6695,2.709,8.7,8.849999999999998,True,0
2.6695,2.709,8.849999999999998,9.0,True,0
2.6695,2.709,9.0,9.149999999999999,True,0
2.6695,2.709,9.149999999999999,9.3,True,0
2.6695,2.709,9.3,9.45,True,0
2.6695,2.709,9.45,9.599999999999998,True,0
2.6695,2.709,9.599999999999998,9.75,True,0
2.6695,2.709,9.75,9.899999999999999,True,0
2.6695,2.709,9.899999999999999,10.05,True,0
2.6695,2.709,10.05,10.2,True,0
2.6695,2.709,10.2,10.349999999999998,True,0
2.6695,2.709,10.349999999999998,10.5,True,0
2.6695,2.709,10.5,10.649999999999999,True,0
2.6695,2.709,10.649999999999999,10.8,True,0
2.6695,2.709,10.8,10.95,True,0
2.6695,2.709,10.95,11.099999999999998,True,0
2.6695,2.709,11.099999999999998,11.25,True,0
2.6695,2.709,11.25,11.399999999999999,True,0
2.6695,2.709,11.399999999999999,11.55,True,0
2.6695,2.709,11.55,11.7,True,0
2.6695,2.709,11.7,11.849999999999998,True,0
2.6695,2.709,11.849999999999998,12.0,True,0
2.709,2.7485,-12.0,-11.85,True,8
2.709,2.7485,-11.85,-11.7,True,8
2.709,2.7485,-11.7,-11.55,True,8
2.709,2.7485,-11.55,-11.4,True,8
2.709,2.7485,-11.4,-11.25,True,8
2.709,2.7485,-11.25,-11.1,True,8
2.709,2.7485,-11.1,-10.95,True,8
2.709,2.7485,-10.95,-10.8,True,8
2.709,2.7485,-10.8,-10.65,True,8
2.709,2.7485,-10.65,-10.5,True,8
2.709,2.7485,-10.5,-10.35,True,8
2.709,2.7485,-10.35,-10.2,True,8
2.709,2.7485,-10.2,-10.05,True,8
2.709,2.7485,-10.05,-9.9,True,8
2.709,2.7485,-9.9,-9.75,True,8
2.709,2.7485,-9.75,-9.6,True,8
2.709,2.7485,-9.6,-9.45,True,8
2.709,2.7485,-9.45,-9.3,True,8
2.709,2.7485,-9.3,-9.15,True,8
2.709,2.7485,-9.15,-9.0,True,8
2.709,2.7485,-9.0,-8.85,True,8
2.709,2.7485,-8.85,-8.7,True,8
2.709,2.7485,-8.7,-8.55,True,8
2.709,2.7485,-8.55,-8.4,True,8
2.709,2.7485,-8.4,-8.25,True,8
2.709,2.7485,-8.25,-8.1,True,8
2.709,2.7485,-8.1,-7.95,True,8
2.709,2.7485,-7.95,-7.8,True,8
2.709,2.7485,-7.8,-7.65,True,8
2.709,2.7485,-7.65,-7.5,True,8
2.709,2.7485,-7.5,-7.3500000000000005,True,8
2.709,2.7485,-7.3500000000000005,-7.2,False,-1
2.709,2.7485,-7.2,-7.05,False,-1
2.709,2.7485,-7.05,-6.9,True,7
2.709,2.7485,-6.9,-6.75,True,7
2.709,2.7485,-6.75,-6.6000000000000005,True,7
2.709,2.7485,-6.6000000000000005,-6.45,True,7
2.709,2.7485,-6.45,-6.3,True,7
2.709,2.7485,-6.3,-6.15,True,7
2.709,2.7485,-6.15,-6.0,True,7
2.709,2.7485,-6.0,-5.8500000000000005,True,7
2.709,2.7485,-5.8500000000000005,-5.7,True,7
2.709,2.7485,-5.7,-5.55,True,7
2.709,2.7485,-5.55,-5.4,False,-1
2.709,2.7485,-5.4,-5.25,True,6
2.709,2.7485,-5.25,-5.1000000000000005,True,6
2.709,2.7485,-5.1000000000000005,-4.95,True,6
2.709,2.7485,-4.95,-4.800000000000001,True,6
2.709,2.7485,-4.800000000000001,-4.65,True,6
2.709,2.7485,-4.65,-4.5,True,6
2.709,2.7485,-4.5,-4.3500000000000005,True,6
2.709,2.7485,-4.3500000000000005,-4.2,True,6
2.709,2.7485,-4.2,-4.050000000000001,True,6
2.709,2.7485,-4.050000000000001,-3.9000000000000004,True,6
2.709,2.7485,-3.9000000000000004,-3.75,True,6
2.709,2.7485,-3.75,-3.5999999999999996,True,6
2.709,2.7485,-3.5999999999999996,-3.450000000000001,False,-1
2.709,2.7485,-3.450000000000001,-3.3000000000000007,True,5
2.709,2.7485,-3.3000000000000007,-3.1500000000000004,True,5
2.709,2.7485,-3.1500000000000004,-3.0,True,5
2.709,2.7485,-3.0,-2.8499999999999996,True,5
2.709,2.7485,-2.8499999999999996,-2.700000000000001,True,5
2.709,2.7485,-2.700000000000001,-2.5500000000000007,True,5
2.709,2.7485,-2.5500000000000007,-2.4000000000000004,True,5
2.709,2.7485,-2.4000000000000004,-2.25,True,5
2.709,2.7485,-2.25,-2.0999999999999996,True,5
2.709,2.7485,-2.0999999999999996,-1.950000000000001,True,5
2.709,2.7485,-1.950000000000001,-1.8000000000000007,True,5
2.709,2.7485,-1.8000000000000007,-1.6500000000000004,True,5
2.709,2.7485,-1.6500000000000004,-1.5,False,-1
2.709,2.7485,-1.5,-1.3499999999999996,False,-1
2.709,2.7485,-1.3499999999999996,-1.200000000000001,True,4
2.709,2.7485,-1.200000000000001,-1.0500000000000007,True,4
2.709,2.7485,-1.0500000000000007,-0.9000000000000004,True,4
2.709,2.7485,-0.9000000000000004,-0.75,True,4
2.709,2.7485,-0.75,-0.5999999999999996,True,4
2.709,2.7485,-0.5999999999999996,-0.45000000000000107,True,4
2.709,2.7485,-0.45000000000000107,-0.3000000000000007,True,4
2.709,2.7485,-0.3000000000000007,-0.15000000000000036,True,4
2.709,2.7485,-0.15000000000000036,0.0,True,4
2.709,2.7485,0.0,0.15000000000000036,True,4
2.709,2.7485,0.15000000000000036,0.29999999999999893,True,4
2.709,2.7485,0.29999999999999893,0.4499999999999993,True,4
2.709,2.7485,0.4499999999999993,0.5999999999999996,False,-1
2.709,2.7485,0.5999999999999996,0.75,True,3
2.709,2.7485,0.75,0.9000000000000004,True,3
2.709,2.7485,0.9000000000000004,1.049999999999999,True,3
2.709,2.7485,1.049999999999999,1.1999999999999993,True,3
2.709,2.7485,1.1999999999999993,1.3499999999999996,True,3
2.709,2.7485,1.3499999999999996,1.5,True,3
2.709,2.7485,1.5,1.6500000000000004,True,3
2.709,2.7485,1.6500000000000004,1.799999999999999,True,3
2.709,2.7485,1.799999999999999,1.9499999999999993,True,3
2.709,2.7485,1.9499999999999993,2.0999999999999996,True,3
2.709,2.7485,2.0999999999999996,2.25,True,3
2.709,2.7485,2.25,2.3999999999999986,True,3
2.709,2.7485,2.3999999999999986,2.549999999999999,False,-1
2.709,2.7485,2.549999999999999,2.6999999999999993,False,-1
2.709,2.7485,2.6999999999999993,2.8499999999999996,True,2
2.709,2.7485,2.8499999999999996,3.0,True,2
2.709,2.7485,3.0,3.1499999999999986,True,2
2.709,2.7485,3.1499999999999986,3.299999999999999,True,2
2.709,2.7485,3.299999999999999,3.4499999999999993,True,2
2.709,2.7485,3.4499999999999993,3.5999999999999996,True,2
2.709,2.7485,3.5999999999999996,3.75,True,2
2.709,2.7485,3.75,3.8999999999999986,True,2
2.709,2.7485,3.8999999999999986,4.050000000000001,True,2
2.709,2.7485,4.050000000000001,4.199999999999999,True,2
2.709,2.7485,4.199999999999999,4.349999999999998,True,2
2.709,2.7485,4.349999999999998,4.5,True,2
2.709,2.7485,4.5,4.649999999999999,False,-1
2.709,2.7485,4.649999999999999,4.800000000000001,True,1
2.709,2.7485,4.800000000000001,4.949999999999999,True,1
2.709,2.7485,4.949999999999999,5.099999999999998,True,1
2.709,2.7485,5.099999999999998,5.25,True,1
2.709,2.7485,5.25,5.399999999999999,True,1
2.709,2.7485,5.399999999999999,5.550000000000001,True,1
2.709,2.7485,5.550000000000001,5.699999999999999,True,1
2.709,2.7485,5.699999999999999,5.849999999999998,True,1
2.709,2.7485,5.849999999999998,6.0,True,1
2.709,2.7485,6.0,6.149999999999999,True,1
2.709,2.7485,6.149999999999999,6.300000000000001,True,1
2.709,2.7485,6.300000000000001,6.449999999999999,True,1
2.709,2.7485,6.449999999999999,6.599999999999998,True,1
2.709,2.7485,6.599999999999998,6.75,True,1
2.709,2.7485,6.75,6.899999999999999,False,-1
2.709,2.7485,6.899999999999999,7.050000000000001,True,0
2.709,2.7485,7.050000000000001,7.199999999999999,True,0
2.709,2.7485,7.199999999999999,7.349999999999998,True,0
2.709,2.7485,7.349999999999998,7.5,True,0
2.709,2.7485,7.5,7.649999999999999,True,0
2.709,2.7485,7.649999999999999,7.800000000000001,True,0
2.709,2.7485,7.800000000000001,7.949999999999999,True,0
2.709,2.7485,7.949999999999999,8.099999999999998,True,0
2.709,2.7485,8.099999999999998,8.25,True,0
2.709,2.7485,8.25,8.399999999999999,True,0
2.709,2.7485,8.399999999999999,8.55,True,0
2.709,2.7485,8.55,8.7,True,0
2.709,2.7485,8.7,8.849999999999998,True,0
2.709,2.7485,8.849999999999998,9.0,True,0
2.709,2.7485,9.0,9.149999999999999,True,0
2.709,2.7485,9.149999999999999,9.3,True,0
2.709,2.7485,9.3,9.45,True,0
2.709,2.7485,9.45,9.599999999999998,True,0
2.709,2.7485,9.599999999999998,9.75,True,0
2.709,2.7485,9.75,9.899999999999999,True,0
2.709,2.7485,9.899999999999999,10.05,True,0
2.709,2.7485,10.05,10.2,True,0
2.709,2.7485,10.2,10.349999999999998,True,0
2.709,2.7485,10.349999999999998,10.5,True,0
2.709,2.7485,10.5,10.649999999999999,True,0
2.709,2.7485,10.649999999999999,10.8,True,0
2.709,2.7485,10.8,10.95,True,0
2.709,2.7485,10.95,11.099999999999998,True,0
2.709,2.7485,11.099999999999998,11.25,True,0
2.709,2.7485,11.25,11.399999999999999,True,0
2.709,2.7485,11.399999999999999,11.55,True,0
2.709,2.7485,11.55,11.7,True,0
2.709,2.7485,11.7,11.849999999999998,True,0
2.709,2.7485,11.849999999999998,12.0,True,0
2.7485,2.7880000000000003,-12.0,-11.85,True,8
2.7485,2.7880000000000003,-11.85,-11.7,True,8
2.7485,2.7880000000000003,-11.7,-11.55,True,8
2.7485,2.7880000000000003,-11.55,-11.4,True,8
2.7485,2.7880000000000003,-11.4,-11.25,True,8
2.7485,2.7880000000000003,-11.25,-11.1,True,8
2.7485,2.7880000000000003,-11.1,-10.95,True,8
2.7485,2.7880000000000003,-10.95,-10.8,True,8
2.7485,2.7880000000000003,-10.8,-10.65,True,8
2.7485,2.7880000000000003,-10.65,-10.5,True,8
2.7485,2.7880000000000003,-10.5,-10.35,True,8
2.7485,2.7880000000000003,-10.35,-10.2,True,8
2.7485,2.7880000000000003,-10.2,-10.05,True,8
2.7485,2.7880000000000003,-10.05,-9.9,True,8
2.7485,2.7880000000000003,-9.9,-9.75,True,8
2.7485,2.7880000000000003,-9.75,-9.6,True,8
2.7485,2.7880000000000003,-9.6,-9.45,True,8
2.7485,2.7880000000000003,-9.45,-9.3,True,8
2.7485,2.7880000000000003,-9.3,-9.15,True,8
2.7485,2.7880000000000003,-9.15,-9.0,True,8
2.7485,2.7880000000000003,-9.0,-8.85,True,8
2.7485,2.7880000000000003,-8.85,-8.7,True,8
2.7485,2.7880000000000003,-8.7,-8.55,True,8
2.7485,2.7880000000000003,-8.55,-8.4,True,8
2.7485,2.7880000000000003,-8.4,-8.25,True,8
2.7485,2.7880000000000003,-8.25,-8.1,True,8
2.7485,2.7880000000000003,-8.1,-7.95,True,8
2.7485,2.7880000000000003,-7.95,-7.8,True,8
2.7485,2.7880000000000003,-7.8,-7.65,True,8
2.7485,2.7880000000000003,-7.65,-7.5,True,8
2.7485,2.7880000000000003,-7.5,-7.3500000000000005,False,-1
2.7485,2.7880000000000003,-7.3500000000000005,-7.2,False,-1
2.7485,2.7880000000000003,-7.2,-7.05,False,-1
2.7485,2.7880000000000003,-7.05,-6.9,True,7
2.7485,2.7880000000000003,-6.9,-6.75,True,7
2.7485,2.7880000000000003,-6.75,-6.6000000000000005,True,7
2.7485,2.7880000000000003,-6.6000000000000005,-6.45,True,7
2.7485,2.7880000000000003,-6.45,-6.3,True,7
2.7485,2.7880000000000003,-6.3,-6.15,True,7
2.7485,2.7880000000000003,-6.15,-6.0,True,7
2.7485,2.7880000000000003,-6.0,-5.8500000000000005,True,7
2.7485,2.7880000000000003,-5.8500000000000005,-5.7,True,7
2.7485,2.7880000000000003,-5.7,-5.55,False,-1
2.7485,2.7880000000000003,-5.55,-5.4,False,-1
2.7485,2.7880000000000003,-5.4,-5.25,True,6
2.7485,2.7880000000000003,-5.25,-5.1000000000000005,True,6
2.7485,2.7880000000000003,-5.1000000000000005,-4.95,True,6
2.7485,2.7880000000000003,-4.95,-4.800000000000001,True,6
2.7485,2.7880000000000003,-4.800000000000001,-4.65,True,6
2.7485,2.7880000000000003,-4.65,-4.5,True,6
2.7485,2.7880000000000003,-4.5,-4.3500000000000005,True,6
2.7485,2.7880000000000003,-4.3500000000000005,-4.2,True,6
2.7485,2.7880000000000003,-4.2,-4.050000000000001,True,6
2.7485,2.7880000000000003,-4.050000000000001,-3.9000000000000004,True,6
2.7485,2.7880000000000003,-3.9000000000000004,-3.75,True,6
2.7485,2.7880000000000003,-3.75,-3.5999999999999996,False,-1
2.7485,2.7880000000000003,-3.5999999999999996,-3.450000000000001,False,-1
2.7485,2.7880000000000003,-3.450000000000001,-3.3000000000000007,True,5
2.7485,2.7880000000000003,-3.3000000000000007,-3.1500000000000004,True,5
2.7485,2.7880000000000003,-3.1500000000000004,-3.0,True,5
2.7485,2.7880000000000003,-3.0,-2.8499999999999996,True,5
2.7485,2.7880000000000003,-2.8499999999999996,-2.700000000000001,True,5
2.7485,2.7880000000000003,-2.700000000000001,-2.5500000000000007,True,5
2.7485,2.7880000000000003,-2.5500000000000007,-2.4000000000000004,True,5
2.7485,2.7880000000000003,-2.4000000000000004,-2.25,True,5
2.7485,2.7880000000000003,-2.25,-2.0999999999999996,True,5
2.7485,2.7880000000000003,-2.0999999999999996,-1.950000000000001,True,5
2.7485,2.7880000000000003,-1.950000000000001,-1.8000000000000007,True,5
2.7485,2.7880000000000003,-1.8000000000000007,-1.6500000000000004,True,5
2.7485,2.7880000000000003,-1.6500000000000004,-1.5,False,-1
2.7485,2.7880000000000003,-1.5,-1.3499999999999996,False,-1
2.7485,2.7880000000000003,-1.3499999999999996,-1.200000000000001,True,4
2.7485,2.7880000000000003,-1.200000000000001,-1.0500000000000007,True,4
2.7485,2.7880000000000003,-1.0500000000000007,-0.9000000000000004,True,4
2.7485,2.7880000000000003,-0.9000000000000004,-0.75,True,4
2.7485,2.7880000000000003,-0.75,-0.5999999999999996,True,4
2.7485,2.7880000000000003,-0.5999999999999996,-0.45000000000000107,True,4
2.7485,2.7880000000000003,-0.45000000000000107,-0.3000000000000007,True,4
2.7485,2.7880000000000003,-0.3000000000000007,-0.15000000000000036,True,4
2.7485,2.7880000000000003,-0.15000000000000036,0.0,True,4
2.7485,2.7880000000000003,0.0,0.15000000000000036,True,4
2.7485,2.7880000000000003,0.15000000000000036,0.29999999999999893,True,4
2.7485,2.7880000000000003,0.29999999999999893,0.4499999999999993,True,4
2.7485,2.7880000000000003,0.4499999999999993,0.5999999999999996,False,-1
2.7485,2.7880000000000003,0.5999999999999996,0.75,True,3
2.7485,2.7880000000000003,0.75,0.9000000000000004,True,3
2.7485,2.7880000000000003,0.9000000000000004,1.049999999999999,True,3
2.7485,2.7880000000000003,1.049999999999999,1.1999999999999993,True,3
2.7485,2.7880000000000003,1.1999999999999993,1.3499999999999996,True,3
2.7485,2.7880000000000003,1.3499999999999996,1.5,True,3
2.7485,2.7880000000000003,1.5,1.6500000000000004,True,3
2.7485,2.7880000000000003,1.6500000000000004,1.799999999999999,True,3
2.7485,2.7880000000000003,1.799999999999999,1.9499999999999993,True,3
2.7485,2.7880000000000003,1.9499999999999993,2.0999999999999996,True,3
2.7485,2.7880000000000003,2.0999999999999996,2.25,True,3
2.7485,2.7880000000000003,2.25,2.3999999999999986,True,3
2.7485,2.7880000000000003,2.3999999999999986,2.549999999999999,False,-1
2.7485,2.7880000000000003,2.549999999999999,2.6999999999999993,False,-1
2.7485,2.7880000000000003,2.6999999999999993,2.8499999999999996,True,2
2.7485,2.7880000000000003,2.8499999999999996,3.0,True,2
2.7485,2.7880000000000003,3.0,3.1499999999999986,True,2
2.7485,2.7880000000000003,3.1499999999999986,3.299999999999999,True,2
2.7485,2.7880000000000003,3.299999999999999,3.4499999999999993,True,2
2.7485,2.7880000000000003,3.4499999999999993,3.5999999999999996,True,2
2.7485,2.7880000000000003,3.5999999999999996,3.75,True,2
2.7485,2.7880000000000003,3.75,3.8999999999999986,True,2
2.7485,2.7880000000000003,3.8999999999999986,4.050000000000001,True,2
2.7485,2.7880000000000003,4.050000000000001,4.199999999999999,True,2
2.7485,2.7880000000000003,4.199999999999999,4.349999999999998,True,2
2.7485,2.7880000000000003,4.349999999999998,4.5,True,2
2.7485,2.7880000000000003,4.5,4.649999999999999,False,-1
2.7485,2.7880000000000003,4.649999999999999,4.800000000000001,True,1
2.7485,2.7880000000000003,4.800000000000001,4.949999999999999,True,1
2.7485,2.7880000000000003,4.949999999999999,5.099999999999998,True,1
2.7485,2.7880000000000003,5.099999999999998,5.25,True,1
2.7485,2.7880000000000003,5.25,5.399999999999999,True,1
2.7485,2.7880000000000003,5.399999999999999,5.550000000000001,True,1
2.7485,2.7880000000000003,5.550000000000001,5.699999999999999,True,1
2.7485,2.7880000000000003,5.699999999999999,5.849999999999998,True,1
2.7485,2.7880000000000003,5.849999999999998,6.0,True,1
2.7485,2.7880000000000003,6.0,6.149999999999999,True,1
2.7485,2.7880000000000003,6.149999999999999,6.300000000000001,True,1
2.7485,2.7880000000000003,6.300000000000001,6.449999999999999,True,1
2.7485,2.7880000000000003,6.449999999999999,6.599999999999998,True,1
2.7485,2.7880000000000003,6.599999999999998,6.75,True,1
2.7485,2.7880000000000003,6.75,6.899999999999999,False,-1
2.7485,2.7880000000000003,6.899999999999999,7.050000000000001,True,0
2.7485,2.7880000000000003,7.050000000000001,7.199999999999999,True,0
2.7485,2.7880000000000003,7.199999999999999,7.349999999999998,True,0
2.7485,2.7880000000000003,7.349999999999998,7.5,True,0
2.7485,2.7880000000000003,7.5,7.649999999999999,True,0
2.7485,2.7880000000000003,7.649999999999999,7.800000000000001,True,0
2.7485,2.7880000000000003,7.800000000000001,7.949999999999999,True,0
2.7485,2.7880000000000003,7.949999999999999,8.099999999999998,True,0
2.7485,2.7880000000000003,8.099999999999998,8.25,True,0
2.7485,2.7880000000000003,8.25,8.399999999999999,True,0
2.7485,2.7880000000000003,8.399999999999999,8.55,True,0
2.7485,2.7880000000000003,8.55,8.7,True,0
2.7485,2.7880000000000003,8.7,8.849999999999998,True,0
2.7485,2.7880000000000003,8.849999999999998,9.0,True,0
2.7485,2.7880000000000003,9.0,9.149999999999999,True,0
2.7485,2.7880000000000003,9.149999999999999,9.3,True,0
2.7485,2.7880000000000003,9.3,9.45,True,0
2.7485,2.7880000000000003,9.45,9.599999999999998,True,0
2.7485,2.7880000000000003,9.599999999999998,9.75,True,0
2.7485,2.7880000000000003,9.75,9.899999999999999,True,0
2.7485,2.7880000000000003,9.899999999999999,10.05,True,0
2.7485,2.7880000000000003,10.05,10.2,True,0
2.7485,2.7880000000000003,10.2,10.349999999999998,True,0
2.7485,2.7880000000000003,10.349999999999998,10.5,True,0
2.7485,2.7880000000000003,10.5,10.649999999999999,True,0
2.7485,2.7880000000000003,10.649999999999999,10.8,True,0
2.7485,2.7880000000000003,10.8,10.95,True,0
2.7485,2.7880000000000003,10.95,11.099999999999998,True,0
2.7485,2.7880000000000003,11.099999999999998,11.25,True,0
2.7485,2.7880000000000003,11.25,11.399999999999999,True,0
2.7485,2.7880000000000003,11.399999999999999,11.55,True,0
2.7485,2.7880000000000003,11.55,11.7,True,0
2.7485,2.7880000000000003,11.7,11.849999999999998,True,0
2.7485,2.7880000000000003,11.849999999999998,12.0,True,0
2.7880000000000003,2.8275,-12.0,-11.85,True,8
2.7880000000000003,2.8275,-11.85,-11.7,True,8
2.7880000000000003,2.8275,-11.7,-11.55,True,8
2.7880000000000003,2.8275,-11.55,-11.4,True,8
2.7880000000000003,2.8275,-11.4,-11.25,True,8
2.7880000000000003,2.8275,-11.25,-11.1,True,8
2.7880000000000003,2.8275,-11.1,-10.95,True,8
2.7880000000000003,2.8275,-10.95,-10.8,True,8
2.7880000000000003,2.8275,-10.8,-10.65,True,8
2.7880000000000003,2.8275,-10.65,-10.5,True,8
2.7880000000000003,2.8275,-10.5,-10.35,True,8
2.7880000000000003,2.8275,-10.35,-10.2,True,8
2.7880000000000003,2.8275,-10.2,-10.05,True,8
2.7880000000000003,2.8275,-10.05,-9.9,True,8
2.7880000000000003,2.8275,-9.9,-9.75,True,8
2.7880000000000003,2.8275,-9.75,-9.6,True,8
2.7880000000000003,2.8275,-9.6,-9.45,True,8
2.7880000000000003,2.8275,-9.45,-9.3,True,8
2.7880000000000003,2.8275,-9.3,-9.15,True,8
2.7880000000000003,2.8275,-9.15,-9.0,True,8
2.7880000000000003,2.8275,-9.0,-8.85,True,8
2.7880000000000003,2.8275,-8.85,-8.7,True,8
2.7880000000000003,2.8275,-8.7,-8.55,True,8
2.7880000000000003,2.8275,-8.55,-8.4,True,8
2.7880000000000003,2.8275,-8.4,-8.25,True,8
2.7880000000000003,2.8275,-8.25,-8.1,True,8
2.7880000000000003,2.8275,-8.1,-7.95,True,8
2.7880000000000003,2.8275,-7.95,-7.8,True,8
2.7880000000000003,2.8275,-7.8,-7.65,True,8
2.7880000000000003,2.8275,-7.65,-7.5,True,8
2.7880000000000003,2.8275,-7.5,-7.3500000000000005,False,-1
2.7880000000000003,2.8275,-7.3500000000000005,-7.2,False,-1
2.7880000000000003,2.8275,-7.2,-7.05,True,7
2.7880000000000003,2.8275,-7.05,-6.9,True,7
2.7880000000000003,2.8275,-6.9,-6.75,True,7
2.7880000000000003,2.8275,-6.75,-6.6000000000000005,True,7
2.7880000000000003,2.8275,-6.6000000000000005,-6.45,True,7
2.7880000000000003,2.8275,-6.45,-6.3,True,7
2.7880000000000003,2.8275,-6.3,-6.15,True,7
2.7880000000000003,2.8275,-6.15,-6.0,True,7
2.7880000000000003,2.8275,-6.0,-5.8500000000000005,True,7
2.7880000000000003,2.8275,-5.8500000000000005,-5.7,True,7
2.7880000000000003,2.8275,-5.7,-5.55,False,-1
2.7880000000000003,2.8275,-5.55,-5.4,True,6
2.7880000000000003,2.8275,-5.4,-5.25,True,6
2.7880000000000003,2.8275,-5.25,-5.1000000000000005,True,6
2.7880000000000003,2.8275,-5.1000000000000005,-4.95,True,6
2.7880000000000003,2.8275,-4.95,-4.800000000000001,True,6
2.7880000000000003,2.8275,-4.800000000000001,-4.65,True,6
2.7880000000000003,2.8275,-4.65,-4.5,True,6
2.7880000000000003,2.8275,-4.5,-4.3500000000000005,True,6
2.7880000000000003,2.8275,-4.3500000000000005,-4.2,True,6
2.7880000000000003,2.8275,-4.2,-4.050000000000001,True,6
2.7880000000000003,2.8275,-4.050000000000001,-3.9000000000000004,True,6
2.7880000000000003,2.8275,-3.9000000000000004,-3.75,True,6
2.7880000000000003,2.8275,-3.75,-3.5999999999999996,False,-1
2.7880000000000003,2.8275,-3.5999999999999996,-3.450000000000001,False,-1
2.7880000000000003,2.8275,-3.450000000000001,-3.3000000000000007,True,5
2.7880000000000003,2.8275,-3.3000000000000007,-3.1500000000000004,True,5
2.7880000000000003,2.8275,-3.1500000000000004,-3.0,True,5
2.7880000000000003,2.8275,-3.0,-2.8499999999999996,True,5
2.7880000000000003,2.8275,-2.8499999999999996,-2.700000000000001,True,5
2.7880000000000003,2.8275,-2.700000000000001,-2.5500000000000007,True,5
2.7880000000000003,2.8275,-2.5500000000000007,-2.4000000000000004,True,5
2.7880000000000003,2.8275,-2.4000000000000004,-2.25,True,5
2.7880000000000003,2.8275,-2.25,-2.0999999999999996,True,5
2.7880000000000003,2.8275,-2.0999999999999996,-1.950000000000001,True,5
2.7880000000000003,2.8275,-1.950000000000001,-1.8000000000000007,True,5
2.7880000000000003,2.8275,-1.8000000000000007,-1.6500000000000004,True,5
2.7880000000000003,2.8275,-1.6500000000000004,-1.5,False,-1
2.7880000000000003,2.8275,-1.5,-1.3499999999999996,True,4
2.7880000000000003,2.8275,-1.3499999999999996,-1.200000000000001,True,4
2.7880000000000003,2.8275,-1.200000000000001,-1.0500000000000007,True,4
2.7880000000000003,2.8275,-1.0500000000000007,-0.9000000000000004,True,4
2.7880000000000003,2.8275,-0.9000000000000004,-0.75,True,4
2.7880000000000003,2.8275,-0.75,-0.5999999999999996,True,4
2.7880000000000003,2.8275,-0.5999999999999996,-0.45000000000000107,True,4
2.7880000000000003,2.8275,-0.45000000000000107,-0.3000000000000007,True,4
2.7880000000000003,2.8275,-0.3000000000000007,-0.15000000000000036,True,4
2.7880000000000003,2.8275,-0.15000000000000036,0.0,True,4
2.7880000000000003,2.8275,0.0,0.15000000000000036,True,4
2.7880000000000003,2.8275,0.15000000000000036,0.29999999999999893,True,4
2.7880000000000003,2.8275,0.29999999999999893,0.4499999999999993,False,-1
2.7880000000000003,2.8275,0.4499999999999993,0.5999999999999996,False,-1
2.7880000000000003,2.8275,0.5999999999999996,0.75,True,3
2.7880000000000003,2.8275,0.75,0.9000000000000004,True,3
2.7880000000000003,2.8275,0.9000000000000004,1.049999999999999,True,3
2.7880000000000003,2.8275,1.049999999999999,1.1999999999999993,True,3
2.7880000000000003,2.8275,1.1999999999999993,1.3499999999999996,True,3
2.7880000000000003,2.8275,1.3499999999999996,1.5,True,3
2.7880000000000003,2.8275,1.5,1.6500000000000004,True,3
2.7880000000000003,2.8275,1.6500000000000004,1.799999999999999,True,3
2.7880000000000003,2.8275,1.799999999999999,1.9499999999999993,True,3
2.7880000000000003,2.8275,1.9499999999999993,2.0999999999999996,True,3
2.7880000000000003,2.8275,2.0999999999999996,2.25,True,3
2.7880000000000003,2.8275,2.25,2.3999999999999986,True,3
2.7880000000000003,2.8275,2.3999999999999986,2.549999999999999,False,-1
2.7880000000000003,2.8275,2.549999999999999,2.6999999999999993,True,2
2.7880000000000003,2.8275,2.6999999999999993,2.8499999999999996,True,2
2.7880000000000003,2.8275,2.8499999999999996,3.0,True,2
2.7880000000000003,2.8275,3.0,3.1499999999999986,True,2
2.7880000000000003,2.8275,3.1499999999999986,3.299999999999999,True,2
2.7880000000000003,2.8275,3.299999999999999,3.4499999999999993,True,2
2.7880000000000003,2.8275,3.4499999999999993,3.5999999999999996,True,2
2.7880000000000003,2.8275,3.5999999999999996,3.75,True,2
2.7880000000000003,2.8275,3.75,3.8999999999999986,True,2
2.7880000000000003,2.8275,3.8999999999999986,4.050000000000001,True,2
2.7880000000000003,2.8275,4.050000000000001,4.199999999999999,True,2
2.7880000000000003,2.8275,4.199999999999999,4.349999999999998,True,2
2.7880000000000003,2.8275,4.349999999999998,4.5,False,-1
2.7880000000000003,2.8275,4.5,4.649999999999999,False,-1
2.7880000000000003,2.8275,4.649999999999999,4.800000000000001,True,1
2.7880000000000003,2.8275,4.800000000000001,4.949999999999999,True,1
2.7880000000000003,2.8275,4.949999999999999,5.099999999999998,True,1
2.7880000000000003,2.8275,5.099999999999998,5.25,True,1
