rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,selected_k,depth
1.278359375,1.2845312500000001,6.575000000000001,6.600000000000001,1,4
1.2721875,1.278359375,6.575000000000001,6.600000000000001,1,4
1.278359375,1.2845312500000001,6.550000000000002,6.575000000000001,1,4
1.2721875,1.278359375,6.550000000000002,6.575000000000001,1,4
1.2845312500000001,1.296875,6.500000000000002,6.550000000000002,1,3
1.2721875,1.2845312500000001,6.500000000000002,6.550000000000002,1,3
1.266015625,1.2721875,6.575000000000001,6.600000000000001,1,4
1.25984375,1.266015625,6.575000000000001,6.600000000000001,1,4
1.266015625,1.2721875,6.550000000000002,6.575000000000001,1,4
1.25984375,1.266015625,6.550000000000002,6.575000000000001,1,4
1.253671875,1.25984375,6.550000000000002,6.575000000000001,1,4
1.25984375,1.2721875,6.500000000000002,6.550000000000002,1,3
1.253671875,1.25984375,6.525000000000002,6.550000000000002,1,4
1.2475,1.253671875,6.525000000000002,6.550000000000002,1,4
1.253671875,1.25984375,6.500000000000002,6.525000000000002,1,4
1.2475,1.253671875,6.500000000000002,6.525000000000002,1,4
1.2721875,1.296875,6.400000000000002,6.500000000000002,1,2
1.25984375,1.2721875,6.450000000000002,6.500000000000002,1,3
1.2475,1.25984375,6.450000000000002,6.500000000000002,1,3
1.25984375,1.2721875,6.400000000000002,6.450000000000002,1,3
1.2475,1.25984375,6.400000000000002,6.450000000000002,1,3
1.296875,1.34625,6.200000000000001,6.400000000000002,1,1
1.2721875,1.296875,6.300000000000002,6.400000000000002,1,2
1.2475,1.2721875,6.300000000000002,6.400000000000002,1,2
1.2721875,1.296875,6.200000000000001,6.300000000000002,1,2
1.2475,1.2721875,6.200000000000001,6.300000000000002,1,2
1.296875,1.34625,6.0,6.200000000000001,1,1
1.2475,1.296875,6.0,6.200000000000001,1,1
1.296875,1.34625,5.800000000000001,6.0,1,1
1.2475,1.296875,5.800000000000001,6.0,1,1
1.296875,1.34625,5.600000000000001,5.800000000000001,1,1
1.2721875,1.296875,5.700000000000001,5.800000000000001,1,2
1.2475,1.2721875,5.700000000000001,5.800000000000001,1,2
1.2721875,1.296875,5.600000000000001,5.700000000000001,1,2
1.2475,1.2721875,5.600000000000001,5.700000000000001,1,2
1.3215625,1.34625,5.500000000000001,5.600000000000001,1,2
1.296875,1.3215625,5.500000000000001,5.600000000000001,1,2
1.3215625,1.34625,5.4,5.500000000000001,1,2
1.3092187499999999,1.3215625,5.450000000000001,5.500000000000001,1,3
1.296875,1.3092187499999999,5.450000000000001,5.500000000000001,1,3
1.3092187499999999,1.3215625,5.4,5.450000000000001,1,3
1.296875,1.3092187499999999,5.4,5.450000000000001,1,3
1.2721875,1.296875,5.500000000000001,5.600000000000001,1,2
1.25984375,1.2721875,5.550000000000001,5.600000000000001,1,3
1.2475,1.25984375,5.550000000000001,5.600000000000001,1,3
1.25984375,1.2721875,5.500000000000001,5.550000000000001,1,3
1.2475,1.25984375,5.500000000000001,5.550000000000001,1,3
1.2845312500000001,1.296875,5.450000000000001,5.500000000000001,1,3
1.2721875,1.2845312500000001,5.450000000000001,5.500000000000001,1,3
1.2845312500000001,1.296875,5.4,5.450000000000001,1,3
1.278359375,1.2845312500000001,5.425000000000001,5.450000000000001,1,4
1.2721875,1.278359375,5.425000000000001,5.450000000000001,1,4
1.278359375,1.2845312500000001,5.4,5.425000000000001,1,4
1.2721875,1.278359375,5.4,5.425000000000001,1,4
1.25984375,1.2721875,5.450000000000001,5.500000000000001,1,3
1.253671875,1.25984375,5.475000000000001,5.500000000000001,1,4
1.2475,1.253671875,5.475000000000001,5.500000000000001,1,4
1.253671875,1.25984375,5.450000000000001,5.475000000000001,1,4
1.2475,1.253671875,5.450000000000001,5.475000000000001,1,4
1.266015625,1.2721875,5.425000000000001,5.450000000000001,1,4
1.25984375,1.266015625,5.425000000000001,5.450000000000001,1,4
1.266015625,1.2721875,5.4,5.425000000000001,1,4
1.253671875,1.25984375,5.425000000000001,5.450000000000001,1,4
1.2475,1.253671875,5.425000000000001,5.450000000000001,1,4
1.33390625,1.34625,5.35,5.4,1,3
1.3215625,1.33390625,5.35,5.4,1,3
1.340078125,1.34625,5.324999999999999,5.35,1,4
1.33390625,1.340078125,5.324999999999999,5.35,1,4
1.340078125,1.34625,5.3,5.324999999999999,1,4
1.327734375,1.33390625,5.324999999999999,5.35,1,4
1.3215625,1.327734375,5.324999999999999,5.35,1,4
1.315390625,1.3215625,5.375,5.4,1,4
1.3092187499999999,1.315390625,5.375,5.4,1,4
1.315390625,1.3215625,5.35,5.375,1,4
1.3092187499999999,1.315390625,5.35,5.375,1,4
1.303046875,1.3092187499999999,5.375,5.4,1,4
1.296875,1.303046875,5.375,5.4,1,4
1.303046875,1.3092187499999999,5.35,5.375,1,4
1.296875,1.303046875,5.35,5.375,1,4
1.315390625,1.3215625,5.324999999999999,5.35,1,4
1.340078125,1.34625,5.199999999999999,5.225,2,4
1.33390625,1.340078125,5.199999999999999,5.225,2,4
1.3215625,1.327734375,5.225,5.25,2,4
1.327734375,1.33390625,5.199999999999999,5.225,2,4
1.3215625,1.327734375,5.199999999999999,5.225,2,4
1.296875,1.303046875,5.25,5.275,2,4
1.315390625,1.3215625,5.225,5.25,2,4
1.3092187499999999,1.315390625,5.225,5.25,2,4
1.315390625,1.3215625,5.199999999999999,5.225,2,4
1.3092187499999999,1.315390625,5.199999999999999,5.225,2,4
1.303046875,1.3092187499999999,5.225,5.25,2,4
1.296875,1.303046875,5.225,5.25,2,4
1.303046875,1.3092187499999999,5.199999999999999,5.225,2,4
1.296875,1.303046875,5.199999999999999,5.225,2,4
1.290703125,1.296875,5.375,5.4,1,4
1.2845312500000001,1.290703125,5.375,5.4,1,4
1.278359375,1.2845312500000001,5.375,5.4,1,4
1.2475,1.253671875,5.3,5.324999999999999,2,4
1.290703125,1.296875,5.25,5.275,2,4
1.2845312500000001,1.290703125,5.25,5.275,2,4
1.2721875,1.278359375,5.275,5.3,2,4
1.278359375,1.2845312500000001,5.25,5.275,2,4
1.2721875,1.278359375,5.25,5.275,2,4
1.290703125,1.296875,5.225,5.25,2,4
1.2845312500000001,1.290703125,5.225,5.25,2,4
1.290703125,1.296875,5.199999999999999,5.225,2,4
1.2845312500000001,1.290703125,5.199999999999999,5.225,2,4
1.2721875,1.2845312500000001,5.199999999999999,5.25,2,3
1.266015625,1.2721875,5.275,5.3,2,4
1.25984375,1.266015625,5.275,5.3,2,4
1.266015625,1.2721875,5.25,5.275,2,4
1.25984375,1.266015625,5.25,5.275,2,4
1.253671875,1.25984375,5.275,5.3,2,4
1.2475,1.253671875,5.275,5.3,2,4
1.253671875,1.25984375,5.25,5.275,2,4
1.2475,1.253671875,5.25,5.275,2,4
1.25984375,1.2721875,5.199999999999999,5.25,2,3
1.2475,1.25984375,5.199999999999999,5.25,2,3
1.33390625,1.34625,5.1499999999999995,5.199999999999999,2,3
1.3215625,1.33390625,5.1499999999999995,5.199999999999999,2,3
1.33390625,1.34625,5.1,5.1499999999999995,2,3
1.3215625,1.33390625,5.1,5.1499999999999995,2,3
1.3092187499999999,1.3215625,5.1499999999999995,5.199999999999999,2,3
1.296875,1.3092187499999999,5.1499999999999995,5.199999999999999,2,3
1.3092187499999999,1.3215625,5.1,5.1499999999999995,2,3
1.296875,1.3092187499999999,5.1,5.1499999999999995,2,3
1.3215625,1.34625,5.0,5.1,2,2
1.296875,1.3215625,5.0,5.1,2,2
1.2845312500000001,1.296875,5.1499999999999995,5.199999999999999,2,3
1.2721875,1.2845312500000001,5.1499999999999995,5.199999999999999,2,3
1.2845312500000001,1.296875,5.1,5.1499999999999995,2,3
1.2721875,1.2845312500000001,5.1,5.1499999999999995,2,3
1.25984375,1.2721875,5.1499999999999995,5.199999999999999,2,3
1.2475,1.25984375,5.1499999999999995,5.199999999999999,2,3
1.25984375,1.2721875,5.1,5.1499999999999995,2,3
1.2475,1.25984375,5.1,5.1499999999999995,2,3
1.2721875,1.296875,5.0,5.1,2,2
1.2475,1.2721875,5.0,5.1,2,2
1.3215625,1.34625,4.9,5.0,2,2
1.296875,1.3215625,4.9,5.0,2,2
1.3215625,1.34625,4.800000000000001,4.9,2,2
1.296875,1.3215625,4.800000000000001,4.9,2,2
1.2721875,1.296875,4.9,5.0,2,2
1.2475,1.2721875,4.9,5.0,2,2
1.2721875,1.296875,4.800000000000001,4.9,2,2
1.2475,1.2721875,4.800000000000001,4.9,2,2
1.296875,1.34625,4.600000000000001,4.800000000000001,2,1
1.2721875,1.296875,4.700000000000001,4.800000000000001,2,2
1.2475,1.2721875,4.700000000000001,4.800000000000001,2,2
1.2721875,1.296875,4.600000000000001,4.700000000000001,2,2
1.2475,1.2721875,4.600000000000001,4.700000000000001,2,2
1.296875,1.34625,4.400000000000002,4.600000000000001,2,1
1.2475,1.296875,4.400000000000002,4.600000000000001,2,1
1.296875,1.34625,4.200000000000001,4.400000000000002,2,1
1.2721875,1.296875,4.300000000000002,4.400000000000002,2,2
1.2475,1.2721875,4.300000000000002,4.400000000000002,2,2
1.2721875,1.296875,4.200000000000001,4.300000000000002,2,2
1.25984375,1.2721875,4.250000000000002,4.300000000000002,2,3
1.2475,1.25984375,4.250000000000002,4.300000000000002,2,3
1.25984375,1.2721875,4.200000000000001,4.250000000000002,2,3
1.2475,1.25984375,4.200000000000001,4.250000000000002,2,3
1.3215625,1.34625,4.1000000000000005,4.200000000000001,2,2
1.296875,1.3215625,4.1000000000000005,4.200000000000001,2,2
1.33390625,1.34625,4.050000000000001,4.1000000000000005,2,3
1.3215625,1.33390625,4.050000000000001,4.1000000000000005,2,3
1.33390625,1.34625,4.0,4.050000000000001,2,3
1.3215625,1.33390625,4.0,4.050000000000001,2,3
1.3092187499999999,1.3215625,4.050000000000001,4.1000000000000005,2,3
1.296875,1.3092187499999999,4.050000000000001,4.1000000000000005,2,3
1.315390625,1.3215625,4.025,4.050000000000001,2,4
1.3092187499999999,1.315390625,4.025,4.050000000000001,2,4
1.315390625,1.3215625,4.0,4.025,2,4
1.303046875,1.3092187499999999,4.025,4.050000000000001,2,4
1.2845312500000001,1.296875,4.15,4.200000000000001,2,3
1.2721875,1.2845312500000001,4.15,4.200000000000001,2,3
1.2845312500000001,1.296875,4.1000000000000005,4.15,2,3
1.278359375,1.2845312500000001,4.125,4.15,2,4
1.2721875,1.278359375,4.125,4.15,2,4
1.278359375,1.2845312500000001,4.1000000000000005,4.125,2,4
1.2721875,1.278359375,4.1000000000000005,4.125,2,4
1.25984375,1.2721875,4.15,4.200000000000001,2,3
1.253671875,1.25984375,4.175000000000001,4.200000000000001,2,4
1.2475,1.253671875,4.175000000000001,4.200000000000001,2,4
1.253671875,1.25984375,4.15,4.175000000000001,2,4
1.2475,1.253671875,4.15,4.175000000000001,2,4
1.266015625,1.2721875,4.125,4.15,2,4
1.25984375,1.266015625,4.125,4.15,2,4
1.266015625,1.2721875,4.1000000000000005,4.125,2,4
1.253671875,1.25984375,4.125,4.15,2,4
1.290703125,1.296875,4.075000000000001,4.1000000000000005,2,4
1.2845312500000001,1.290703125,4.075000000000001,4.1000000000000005,2,4
1.290703125,1.296875,4.050000000000001,4.075000000000001,2,4
1.278359375,1.2845312500000001,4.075000000000001,4.1000000000000005,2,4
1.253671875,1.25984375,4.0,4.025,3,4
1.2475,1.253671875,4.0,4.025,3,4
1.340078125,1.34625,3.975,4.0,2,4
1.33390625,1.340078125,3.975,4.0,2,4
1.340078125,1.34625,3.95,3.975,2,4
1.327734375,1.33390625,3.975,4.0,2,4
1.3092187499999999,1.315390625,3.9000000000000004,3.9250000000000003,3,4
1.296875,1.303046875,3.9250000000000003,3.95,3,4
1.303046875,1.3092187499999999,3.9000000000000004,3.9250000000000003,3,4
1.296875,1.303046875,3.9000000000000004,3.9250000000000003,3,4
1.340078125,1.34625,3.8500000000000005,3.8750000000000004,3,4
1.33390625,1.340078125,3.8500000000000005,3.8750000000000004,3,4
1.327734375,1.33390625,3.8750000000000004,3.9000000000000004,3,4
1.3215625,1.327734375,3.8750000000000004,3.9000000000000004,3,4
1.327734375,1.33390625,3.8500000000000005,3.8750000000000004,3,4
1.3215625,1.327734375,3.8500000000000005,3.8750000000000004,3,4
1.33390625,1.34625,3.8000000000000007,3.8500000000000005,3,3
1.3215625,1.33390625,3.8000000000000007,3.8500000000000005,3,3
1.315390625,1.3215625,3.8750000000000004,3.9000000000000004,3,4
1.3092187499999999,1.315390625,3.8750000000000004,3.9000000000000004,3,4
1.315390625,1.3215625,3.8500000000000005,3.8750000000000004,3,4
1.3092187499999999,1.315390625,3.8500000000000005,3.8750000000000004,3,4
1.296875,1.3092187499999999,3.8500000000000005,3.9000000000000004,3,3
1.3092187499999999,1.3215625,3.8000000000000007,3.8500000000000005,3,3
1.296875,1.3092187499999999,3.8000000000000007,3.8500000000000005,3,3
1.2845312500000001,1.290703125,3.95,3.975,3,4
1.278359375,1.2845312500000001,3.95,3.975,3,4
1.2721875,1.278359375,3.95,3.975,3,4
1.290703125,1.296875,3.9250000000000003,3.95,3,4
1.2845312500000001,1.290703125,3.9250000000000003,3.95,3,4
1.290703125,1.296875,3.9000000000000004,3.9250000000000003,3,4
1.2845312500000001,1.290703125,3.9000000000000004,3.9250000000000003,3,4
1.2721875,1.2845312500000001,3.9000000000000004,3.95,3,3
1.266015625,1.2721875,3.975,4.0,3,4
1.25984375,1.266015625,3.975,4.0,3,4
1.266015625,1.2721875,3.95,3.975,3,4
1.25984375,1.266015625,3.95,3.975,3,4
1.253671875,1.25984375,3.975,4.0,3,4
1.2475,1.253671875,3.975,4.0,3,4
1.253671875,1.25984375,3.95,3.975,3,4
1.2475,1.253671875,3.95,3.975,3,4
1.25984375,1.2721875,3.9000000000000004,3.95,3,3
1.2475,1.25984375,3.9000000000000004,3.95,3,3
1.2845312500000001,1.296875,3.8500000000000005,3.9000000000000004,3,3
1.2721875,1.2845312500000001,3.8500000000000005,3.9000000000000004,3,3
1.2845312500000001,1.296875,3.8000000000000007,3.8500000000000005,3,3
1.2721875,1.2845312500000001,3.8000000000000007,3.8500000000000005,3,3
1.25984375,1.2721875,3.8500000000000005,3.9000000000000004,3,3
1.2475,1.25984375,3.8500000000000005,3.9000000000000004,3,3
1.25984375,1.2721875,3.8000000000000007,3.8500000000000005,3,3
1.2475,1.25984375,3.8000000000000007,3.8500000000000005,3,3
1.33390625,1.34625,3.750000000000001,3.8000000000000007,3,3
1.3215625,1.33390625,3.750000000000001,3.8000000000000007,3,3
1.33390625,1.34625,3.700000000000001,3.750000000000001,3,3
1.3215625,1.33390625,3.700000000000001,3.750000000000001,3,3
1.296875,1.3215625,3.700000000000001,3.8000000000000007,3,2
1.3215625,1.34625,3.6000000000000014,3.700000000000001,3,2
1.296875,1.3215625,3.6000000000000014,3.700000000000001,3,2
1.2721875,1.296875,3.700000000000001,3.8000000000000007,3,2
1.2475,1.2721875,3.700000000000001,3.8000000000000007,3,2
1.2721875,1.296875,3.6000000000000014,3.700000000000001,3,2
1.2475,1.2721875,3.6000000000000014,3.700000000000001,3,2
1.3215625,1.34625,3.5000000000000013,3.6000000000000014,3,2
1.296875,1.3215625,3.5000000000000013,3.6000000000000014,3,2
1.3215625,1.34625,3.4000000000000012,3.5000000000000013,3,2
1.296875,1.3215625,3.4000000000000012,3.5000000000000013,3,2
1.2721875,1.296875,3.5000000000000013,3.6000000000000014,3,2
1.2475,1.2721875,3.5000000000000013,3.6000000000000014,3,2
1.2721875,1.296875,3.4000000000000012,3.5000000000000013,3,2
1.2475,1.2721875,3.4000000000000012,3.5000000000000013,3,2
1.296875,1.34625,3.200000000000001,3.4000000000000012,3,1
1.2475,1.296875,3.200000000000001,3.4000000000000012,3,1
1.296875,1.34625,3.000000000000001,3.200000000000001,3,1
1.2475,1.296875,3.000000000000001,3.200000000000001,3,1
1.296875,1.34625,2.8000000000000007,3.000000000000001,3,1
1.2721875,1.296875,2.900000000000001,3.000000000000001,3,2
1.2475,1.2721875,2.900000000000001,3.000000000000001,3,2
1.2721875,1.296875,2.8000000000000007,2.900000000000001,3,2
1.2475,1.2721875,2.8000000000000007,2.900000000000001,3,2
1.3215625,1.34625,2.7000000000000006,2.8000000000000007,3,2
1.296875,1.3215625,2.7000000000000006,2.8000000000000007,3,2
1.3215625,1.34625,2.6000000000000005,2.7000000000000006,3,2
1.3092187499999999,1.3215625,2.6500000000000004,2.7000000000000006,3,3
1.296875,1.3092187499999999,2.6500000000000004,2.7000000000000006,3,3
1.3092187499999999,1.3215625,2.6000000000000005,2.6500000000000004,3,3
1.303046875,1.3092187499999999,2.6250000000000004,2.6500000000000004,3,4
1.296875,1.303046875,2.6250000000000004,2.6500000000000004,3,4
1.303046875,1.3092187499999999,2.6000000000000005,2.6250000000000004,3,4
1.296875,1.303046875,2.6000000000000005,2.6250000000000004,3,4
1.2845312500000001,1.296875,2.750000000000001,2.8000000000000007,3,3
1.2721875,1.2845312500000001,2.750000000000001,2.8000000000000007,3,3
1.2845312500000001,1.296875,2.7000000000000006,2.750000000000001,3,3
1.2721875,1.2845312500000001,2.7000000000000006,2.750000000000001,3,3
1.25984375,1.2721875,2.750000000000001,2.8000000000000007,3,3
1.2475,1.25984375,2.750000000000001,2.8000000000000007,3,3
1.266015625,1.2721875,2.7250000000000005,2.750000000000001,3,4
1.25984375,1.266015625,2.7250000000000005,2.750000000000001,3,4
1.266015625,1.2721875,2.7000000000000006,2.7250000000000005,3,4
1.25984375,1.266015625,2.7000000000000006,2.7250000000000005,3,4
1.253671875,1.25984375,2.7250000000000005,2.750000000000001,3,4
1.2475,1.253671875,2.7250000000000005,2.750000000000001,3,4
1.253671875,1.25984375,2.7000000000000006,2.7250000000000005,3,4
1.2845312500000001,1.296875,2.6500000000000004,2.7000000000000006,3,3
1.278359375,1.2845312500000001,2.6750000000000007,2.7000000000000006,3,4
1.2721875,1.278359375,2.6750000000000007,2.7000000000000006,3,4
1.278359375,1.2845312500000001,2.6500000000000004,2.6750000000000007,3,4
1.2721875,1.278359375,2.6500000000000004,2.6750000000000007,3,4
1.290703125,1.296875,2.6250000000000004,2.6500000000000004,3,4
1.2845312500000001,1.290703125,2.6250000000000004,2.6500000000000004,3,4
1.290703125,1.296875,2.6000000000000005,2.6250000000000004,3,4
1.278359375,1.2845312500000001,2.6250000000000004,2.6500000000000004,3,4
1.266015625,1.2721875,2.6750000000000007,2.7000000000000006,3,4
1.25984375,1.266015625,2.6750000000000007,2.7000000000000006,3,4
1.33390625,1.34625,2.5500000000000007,2.6000000000000005,3,3
1.3215625,1.33390625,2.5500000000000007,2.6000000000000005,3,3
1.340078125,1.34625,2.5250000000000004,2.5500000000000007,3,4
1.33390625,1.340078125,2.5250000000000004,2.5500000000000007,3,4
1.340078125,1.34625,2.5000000000000004,2.5250000000000004,3,4
1.33390625,1.340078125,2.5000000000000004,2.5250000000000004,3,4
1.327734375,1.33390625,2.5250000000000004,2.5500000000000007,3,4
1.3215625,1.327734375,2.5250000000000004,2.5500000000000007,3,4
1.315390625,1.3215625,2.5750000000000006,2.6000000000000005,3,4
1.3092187499999999,1.315390625,2.5750000000000006,2.6000000000000005,3,4
1.315390625,1.3215625,2.5500000000000007,2.5750000000000006,3,4
1.3092187499999999,1.315390625,2.5500000000000007,2.5750000000000006,3,4
1.303046875,1.3092187499999999,2.5750000000000006,2.6000000000000005,3,4
1.340078125,1.34625,2.4750000000000005,2.5000000000000004,3,4
1.327734375,1.33390625,2.4000000000000004,2.4250000000000003,4,4
1.3215625,1.327734375,2.4000000000000004,2.4250000000000003,4,4
1.303046875,1.3092187499999999,2.45,2.4750000000000005,4,4
1.296875,1.303046875,2.45,2.4750000000000005,4,4
1.315390625,1.3215625,2.4250000000000003,2.45,4,4
1.3092187499999999,1.315390625,2.4250000000000003,2.45,4,4
1.315390625,1.3215625,2.4000000000000004,2.4250000000000003,4,4
1.3092187499999999,1.315390625,2.4000000000000004,2.4250000000000003,4,4
1.303046875,1.3092187499999999,2.4250000000000003,2.45,4,4
1.296875,1.303046875,2.4250000000000003,2.45,4,4
1.303046875,1.3092187499999999,2.4000000000000004,2.4250000000000003,4,4
1.296875,1.303046875,2.4000000000000004,2.4250000000000003,4,4
1.278359375,1.2845312500000001,2.5000000000000004,2.5250000000000004,4,4
1.2721875,1.278359375,2.5000000000000004,2.5250000000000004,4,4
1.2475,1.253671875,2.5750000000000006,2.6000000000000005,4,4
1.253671875,1.25984375,2.5500000000000007,2.5750000000000006,4,4
1.2475,1.253671875,2.5500000000000007,2.5750000000000006,4,4
1.266015625,1.2721875,2.5250000000000004,2.5500000000000007,4,4
1.25984375,1.266015625,2.5250000000000004,2.5500000000000007,4,4
1.266015625,1.2721875,2.5000000000000004,2.5250000000000004,4,4
1.25984375,1.266015625,2.5000000000000004,2.5250000000000004,4,4
1.253671875,1.25984375,2.5250000000000004,2.5500000000000007,4,4
1.2475,1.253671875,2.5250000000000004,2.5500000000000007,4,4
1.253671875,1.25984375,2.5000000000000004,2.5250000000000004,4,4
1.2475,1.253671875,2.5000000000000004,2.5250000000000004,4,4
1.290703125,1.296875,2.4750000000000005,2.5000000000000004,4,4
1.2845312500000001,1.290703125,2.4750000000000005,2.5000000000000004,4,4
1.290703125,1.296875,2.45,2.4750000000000005,4,4
1.2845312500000001,1.290703125,2.45,2.4750000000000005,4,4
1.278359375,1.2845312500000001,2.4750000000000005,2.5000000000000004,4,4
1.2721875,1.278359375,2.4750000000000005,2.5000000000000004,4,4
1.278359375,1.2845312500000001,2.45,2.4750000000000005,4,4
1.2721875,1.278359375,2.45,2.4750000000000005,4,4
1.2845312500000001,1.296875,2.4000000000000004,2.45,4,3
1.2721875,1.2845312500000001,2.4000000000000004,2.45,4,3
1.25984375,1.2721875,2.45,2.5000000000000004,4,3
1.2475,1.25984375,2.45,2.5000000000000004,4,3
1.25984375,1.2721875,2.4000000000000004,2.45,4,3
1.2475,1.25984375,2.4000000000000004,2.45,4,3
1.340078125,1.34625,2.3750000000000004,2.4000000000000004,4,4
1.33390625,1.340078125,2.3750000000000004,2.4000000000000004,4,4
1.340078125,1.34625,2.3500000000000005,2.3750000000000004,4,4
1.33390625,1.340078125,2.3500000000000005,2.3750000000000004,4,4
1.327734375,1.33390625,2.3750000000000004,2.4000000000000004,4,4
1.3215625,1.327734375,2.3750000000000004,2.4000000000000004,4,4
1.327734375,1.33390625,2.3500000000000005,2.3750000000000004,4,4
1.3215625,1.327734375,2.3500000000000005,2.3750000000000004,4,4
1.33390625,1.34625,2.3000000000000003,2.3500000000000005,4,3
1.3215625,1.33390625,2.3000000000000003,2.3500000000000005,4,3
1.3092187499999999,1.3215625,2.3500000000000005,2.4000000000000004,4,3
1.296875,1.3092187499999999,2.3500000000000005,2.4000000000000004,4,3
1.3092187499999999,1.3215625,2.3000000000000003,2.3500000000000005,4,3
1.296875,1.3092187499999999,2.3000000000000003,2.3500000000000005,4,3
1.33390625,1.34625,2.25,2.3000000000000003,4,3
1.3215625,1.33390625,2.25,2.3000000000000003,4,3
1.33390625,1.34625,2.2,2.25,4,3
1.3215625,1.33390625,2.2,2.25,4,3
1.296875,1.3215625,2.2,2.3000000000000003,4,2
1.2845312500000001,1.296875,2.3500000000000005,2.4000000000000004,4,3
1.2721875,1.2845312500000001,2.3500000000000005,2.4000000000000004,4,3
1.2845312500000001,1.296875,2.3000000000000003,2.3500000000000005,4,3
1.2721875,1.2845312500000001,2.3000000000000003,2.3500000000000005,4,3
1.25984375,1.2721875,2.3500000000000005,2.4000000000000004,4,3
1.2475,1.25984375,2.3500000000000005,2.4000000000000004,4,3
1.25984375,1.2721875,2.3000000000000003,2.3500000000000005,4,3
1.2475,1.25984375,2.3000000000000003,2.3500000000000005,4,3
1.2721875,1.296875,2.2,2.3000000000000003,4,2
1.2475,1.2721875,2.2,2.3000000000000003,4,2
1.3215625,1.34625,2.1,2.2,4,2
1.296875,1.3215625,2.1,2.2,4,2
1.3215625,1.34625,2.0,2.1,4,2
1.296875,1.3215625,2.0,2.1,4,2
1.2721875,1.296875,2.1,2.2,4,2
1.2475,1.2721875,2.1,2.2,4,2
1.2721875,1.296875,2.0,2.1,4,2
1.2475,1.2721875,2.0,2.1,4,2
1.296875,1.34625,1.8000000000000007,2.0,4,1
1.2721875,1.296875,1.9000000000000004,2.0,4,2
1.2475,1.2721875,1.9000000000000004,2.0,4,2
1.2721875,1.296875,1.8000000000000007,1.9000000000000004,4,2
1.2475,1.2721875,1.8000000000000007,1.9000000000000004,4,2
1.296875,1.34625,1.6000000000000014,1.8000000000000007,4,1
1.2475,1.296875,1.6000000000000014,1.8000000000000007,4,1
1.296875,1.34625,1.4000000000000012,1.6000000000000014,4,1
1.2721875,1.296875,1.5000000000000013,1.6000000000000014,4,2
1.2475,1.2721875,1.5000000000000013,1.6000000000000014,4,2
1.2721875,1.296875,1.4000000000000012,1.5000000000000013,4,2
1.2475,1.2721875,1.4000000000000012,1.5000000000000013,4,2
1.3215625,1.34625,1.3000000000000012,1.4000000000000012,4,2
1.296875,1.3215625,1.3000000000000012,1.4000000000000012,4,2
1.3215625,1.34625,1.200000000000001,1.3000000000000012,4,2
1.3092187499999999,1.3215625,1.250000000000001,1.3000000000000012,4,3
1.296875,1.3092187499999999,1.250000000000001,1.3000000000000012,4,3
1.3092187499999999,1.3215625,1.200000000000001,1.250000000000001,4,3
1.296875,1.3092187499999999,1.200000000000001,1.250000000000001,4,3
1.2721875,1.296875,1.3000000000000012,1.4000000000000012,4,2
1.25984375,1.2721875,1.3500000000000012,1.4000000000000012,4,3
1.2475,1.25984375,1.3500000000000012,1.4000000000000012,4,3
1.25984375,1.2721875,1.3000000000000012,1.3500000000000012,4,3
1.253671875,1.25984375,1.325000000000001,1.3500000000000012,4,4
1.2475,1.253671875,1.325000000000001,1.3500000000000012,4,4
1.253671875,1.25984375,1.3000000000000012,1.325000000000001,4,4
1.2475,1.253671875,1.3000000000000012,1.325000000000001,4,4
1.2845312500000001,1.296875,1.250000000000001,1.3000000000000012,4,3
1.2721875,1.2845312500000001,1.250000000000001,1.3000000000000012,4,3
1.2845312500000001,1.296875,1.200000000000001,1.250000000000001,4,3
1.278359375,1.2845312500000001,1.225000000000001,1.250000000000001,4,4
1.2721875,1.278359375,1.225000000000001,1.250000000000001,4,4
1.278359375,1.2845312500000001,1.200000000000001,1.225000000000001,4,4
1.2721875,1.278359375,1.200000000000001,1.225000000000001,4,4
1.266015625,1.2721875,1.2750000000000012,1.3000000000000012,4,4
1.25984375,1.266015625,1.2750000000000012,1.3000000000000012,4,4
1.266015625,1.2721875,1.250000000000001,1.2750000000000012,4,4
1.25984375,1.266015625,1.250000000000001,1.2750000000000012,4,4
1.253671875,1.25984375,1.2750000000000012,1.3000000000000012,4,4
1.2475,1.253671875,1.2750000000000012,1.3000000000000012,4,4
1.253671875,1.25984375,1.250000000000001,1.2750000000000012,4,4
1.266015625,1.2721875,1.225000000000001,1.250000000000001,4,4
1.25984375,1.266015625,1.225000000000001,1.250000000000001,4,4
1.33390625,1.34625,1.150000000000001,1.200000000000001,4,3
1.3215625,1.33390625,1.150000000000001,1.200000000000001,4,3
1.33390625,1.34625,1.100000000000001,1.150000000000001,4,3
1.3215625,1.33390625,1.100000000000001,1.150000000000001,4,3
1.3092187499999999,1.3215625,1.150000000000001,1.200000000000001,4,3
1.303046875,1.3092187499999999,1.1750000000000012,1.200000000000001,4,4
1.296875,1.303046875,1.1750000000000012,1.200000000000001,4,4
1.303046875,1.3092187499999999,1.150000000000001,1.1750000000000012,4,4
1.296875,1.303046875,1.150000000000001,1.1750000000000012,4,4
1.315390625,1.3215625,1.1250000000000009,1.150000000000001,4,4
1.3092187499999999,1.315390625,1.1250000000000009,1.150000000000001,4,4
