rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
4.845703125,4.851875,-10.675,-10.650000000000002,4
4.83953125,4.845703125,-10.675,-10.650000000000002,4
4.833359375000001,4.83953125,-10.675,-10.650000000000002,4
4.81484375,4.821015624999999,-10.625000000000002,-10.600000000000001,4
4.821015624999999,4.8271875,-10.650000000000002,-10.625000000000002,4
4.81484375,4.821015624999999,-10.650000000000002,-10.625000000000002,4
4.808671875,4.81484375,-10.625000000000002,-10.600000000000001,4
4.8025,4.808671875,-10.625000000000002,-10.600000000000001,4
4.7963281250000005,4.8025,6.775,6.800000000000001,4
4.790156250000001,4.7963281250000005,6.775,6.800000000000001,4
4.783984375000001,4.790156250000001,6.775,6.800000000000001,4
4.7778125000000005,4.783984375000001,6.775,6.800000000000001,4
4.771640625,4.7778125000000005,6.775,6.800000000000001,4
4.76546875,4.771640625,6.775,6.800000000000001,4
4.759296875,4.76546875,6.775,6.800000000000001,4
4.753125000000001,4.759296875,6.775,6.800000000000001,4
4.746953125000001,4.753125000000001,6.775,6.800000000000001,4
4.74078125,4.746953125000001,6.775,6.800000000000001,4
4.734609375,4.74078125,6.775,6.800000000000001,4
4.7284375,4.734609375,6.775,6.800000000000001,4
4.722265625,4.7284375,6.775,6.800000000000001,4
4.716093750000001,4.722265625,6.775,6.800000000000001,4
4.709921875000001,4.716093750000001,6.775,6.800000000000001,4
4.70375,4.709921875000001,6.775,6.800000000000001,4
4.7963281250000005,4.8025,4.025,4.050000000000001,4
4.790156250000001,4.7963281250000005,4.025,4.050000000000001,4
4.783984375000001,4.790156250000001,4.025,4.050000000000001,4
4.7778125000000005,4.783984375000001,4.025,4.050000000000001,4
4.771640625,4.7778125000000005,4.025,4.050000000000001,4
4.76546875,4.771640625,4.025,4.050000000000001,4
4.759296875,4.76546875,4.025,4.050000000000001,4
4.753125000000001,4.759296875,4.025,4.050000000000001,4
4.7284375,4.734609375,4.050000000000001,4.075000000000001,4
4.746953125000001,4.753125000000001,4.025,4.050000000000001,4
4.74078125,4.746953125000001,4.025,4.050000000000001,4
4.734609375,4.74078125,4.025,4.050000000000001,4
4.7284375,4.734609375,4.025,4.050000000000001,4
4.722265625,4.7284375,4.050000000000001,4.075000000000001,4
4.716093750000001,4.722265625,4.050000000000001,4.075000000000001,4
4.709921875000001,4.716093750000001,4.050000000000001,4.075000000000001,4
4.70375,4.709921875000001,4.050000000000001,4.075000000000001,4
4.722265625,4.7284375,4.025,4.050000000000001,4
4.716093750000001,4.722265625,4.025,4.050000000000001,4
4.709921875000001,4.716093750000001,4.025,4.050000000000001,4
4.7963281250000005,4.8025,1.5500000000000014,1.5750000000000015,4
4.790156250000001,4.7963281250000005,1.5500000000000014,1.5750000000000015,4
4.783984375000001,4.790156250000001,1.5500000000000014,1.5750000000000015,4
4.7778125000000005,4.783984375000001,1.5500000000000014,1.5750000000000015,4
4.771640625,4.7778125000000005,1.5500000000000014,1.5750000000000015,4
4.76546875,4.771640625,1.5500000000000014,1.5750000000000015,4
4.759296875,4.76546875,1.5500000000000014,1.5750000000000015,4
4.753125000000001,4.759296875,1.5500000000000014,1.5750000000000015,4
4.746953125000001,4.753125000000001,1.5750000000000015,1.6000000000000014,4
4.74078125,4.746953125000001,1.5750000000000015,1.6000000000000014,4
4.746953125000001,4.753125000000001,1.5500000000000014,1.5750000000000015,4
4.74078125,4.746953125000001,1.5500000000000014,1.5750000000000015,4
4.734609375,4.74078125,1.5750000000000015,1.6000000000000014,4
4.7284375,4.734609375,1.5750000000000015,1.6000000000000014,4
4.734609375,4.74078125,1.5500000000000014,1.5750000000000015,4
4.722265625,4.7284375,1.5750000000000015,1.6000000000000014,4
4.716093750000001,4.722265625,1.5750000000000015,1.6000000000000014,4
4.709921875000001,4.716093750000001,1.5750000000000015,1.6000000000000014,4
4.70375,4.709921875000001,1.5750000000000015,1.6000000000000014,4
4.7963281250000005,4.8025,-0.9499999999999991,-0.924999999999999,4
4.790156250000001,4.7963281250000005,-0.9499999999999991,-0.924999999999999,4
4.783984375000001,4.790156250000001,-0.924999999999999,-0.899999999999999,4
