rho,tau,selected_k,is_upper_half
3.8500000000000005,177827941003.89227,0,False
3.8500000000000005,251188643150.95718,0,False
3.8500000000000005,354813389233.57605,0,False
3.8500000000000005,501187233627.2715,0,False
3.8500000000000005,707945784384.1344,0,False
3.8500000000000005,1000000000000.0,0,False
3.9000000000000004,1e-12,8,True
3.9000000000000004,1.4125375446227555e-12,8,True
3.9000000000000004,1.9952623149688827e-12,8,True
3.9000000000000004,2.8183829312644492e-12,8,True
3.9000000000000004,3.9810717055349695e-12,8,True
3.9000000000000004,5.6234132519034904e-12,8,True
3.9000000000000004,7.943282347242821e-12,8,True
3.9000000000000004,1.1220184543019653e-11,8,True
3.9000000000000004,1.5848931924611107e-11,8,True
3.9000000000000004,2.2387211385683377e-11,8,True
3.9000000000000004,3.1622776601683794e-11,8,True
3.9000000000000004,4.4668359215096346e-11,8,True
3.9000000000000004,6.309573444801942e-11,8,True
3.9000000000000004,8.912509381337441e-11,8,True
3.9000000000000004,1.2589254117941662e-10,8,True
3.9000000000000004,1.778279410038923e-10,8,True
3.9000000000000004,2.511886431509582e-10,8,True
3.9000000000000004,3.5481338923357605e-10,8,True
3.9000000000000004,5.011872336272714e-10,8,True
3.9000000000000004,7.079457843841373e-10,8,True
3.9000000000000004,1e-09,8,True
3.9000000000000004,1.4125375446227555e-09,8,True
3.9000000000000004,1.9952623149688828e-09,8,True
3.9000000000000004,2.8183829312644493e-09,8,True
3.9000000000000004,3.981071705534969e-09,8,True
3.9000000000000004,5.623413251903491e-09,8,True
3.9000000000000004,7.943282347242822e-09,8,True
3.9000000000000004,1.122018454301963e-08,8,True
3.9000000000000004,1.584893192461114e-08,8,True
3.9000000000000004,2.2387211385683378e-08,7,True
3.9000000000000004,3.162277660168379e-08,7,True
3.9000000000000004,4.4668359215096253e-08,7,True
3.9000000000000004,6.30957344480193e-08,7,True
3.9000000000000004,8.912509381337459e-08,7,True
3.9000000000000004,1.2589254117941662e-07,7,True
3.9000000000000004,1.7782794100389227e-07,7,True
3.9000000000000004,2.511886431509577e-07,7,True
3.9000000000000004,3.548133892335753e-07,7,True
3.9000000000000004,5.011872336272725e-07,7,True
3.9000000000000004,7.079457843841374e-07,7,True
3.9000000000000004,1e-06,7,True
3.9000000000000004,1.4125375446227524e-06,7,True
3.9000000000000004,1.9952623149688787e-06,6,True
3.9000000000000004,2.818382931264455e-06,6,True
3.9000000000000004,3.981071705534969e-06,6,True
3.9000000000000004,5.623413251903491e-06,6,True
3.9000000000000004,7.943282347242805e-06,6,True
3.9000000000000004,1.122018454301963e-05,6,True
3.9000000000000004,1.5848931924611107e-05,6,True
3.9000000000000004,2.238721138568338e-05,6,True
3.9000000000000004,3.1622776601683795e-05,6,True
3.9000000000000004,4.466835921509625e-05,6,True
3.9000000000000004,6.309573444801929e-05,6,True
3.9000000000000004,8.912509381337441e-05,6,True
3.9000000000000004,0.0001258925411794166,6,True
3.9000000000000004,0.00017782794100389227,6,True
3.9000000000000004,0.0002511886431509582,6,True
3.9000000000000004,0.00035481338923357456,5,True
3.9000000000000004,0.0005011872336272714,5,True
3.9000000000000004,0.0007079457843841374,5,True
3.9000000000000004,0.001,5,True
3.9000000000000004,0.0014125375446227555,5,True
3.9000000000000004,0.0019952623149688746,5,True
3.9000000000000004,0.002818382931264449,5,True
3.9000000000000004,0.003981071705534969,5,True
3.9000000000000004,0.005623413251903491,5,True
3.9000000000000004,0.00794328234724282,5,True
3.9000000000000004,0.011220184543019606,5,True
3.9000000000000004,0.01584893192461111,5,True
3.9000000000000004,0.022387211385683378,5,True
3.9000000000000004,0.03162277660168379,5,True
3.9000000000000004,0.04466835921509635,5,True
3.9000000000000004,0.06309573444801916,5,True
3.9000000000000004,0.08912509381337441,4,False
3.9000000000000004,0.12589254117941662,4,False
3.9000000000000004,0.1778279410038923,4,False
3.9000000000000004,0.25118864315095824,4,False
3.9000000000000004,0.3548133892335746,4,False
3.9000000000000004,0.5011872336272715,4,False
3.9000000000000004,0.7079457843841374,4,False
3.9000000000000004,1.0,4,False
3.9000000000000004,1.4125375446227555,4,False
3.9000000000000004,1.9952623149688746,4,False
3.9000000000000004,2.8183829312644493,4,False
3.9000000000000004,3.981071705534969,4,False
3.9000000000000004,5.62341325190349,4,False
3.9000000000000004,7.943282347242821,4,False
3.9000000000000004,11.220184543019606,4,False
3.9000000000000004,15.848931924611108,3,False
3.9000000000000004,22.38721138568338,3,False
3.9000000000000004,31.622776601683793,3,False
3.9000000000000004,44.668359215096345,3,False
3.9000000000000004,63.09573444801917,3,False
3.9000000000000004,89.1250938133744,3,False
3.9000000000000004,125.89254117941661,3,False
3.9000000000000004,177.82794100389228,3,False
3.9000000000000004,251.18864315095718,3,False
3.9000000000000004,354.8133892335746,3,False
3.9000000000000004,501.18723362727144,3,False
3.9000000000000004,707.9457843841374,3,False
3.9000000000000004,1000.0,3,False
3.9000000000000004,1412.5375446227497,3,False
3.9000000000000004,1995.2623149688748,3,False
3.9000000000000004,2818.3829312644493,3,False
3.9000000000000004,3981.071705534969,2,False
3.9000000000000004,5623.413251903491,2,False
3.9000000000000004,7943.282347242789,2,False
3.9000000000000004,11220.184543019652,2,False
3.9000000000000004,15848.931924611108,2,False
3.9000000000000004,22387.211385683288,2,False
3.9000000000000004,31622.776601683792,2,False
3.9000000000000004,44668.35921509616,2,False
3.9000000000000004,63095.73444801943,2,False
3.9000000000000004,89125.0938133744,2,False
3.9000000000000004,125892.5411794161,2,False
3.9000000000000004,177827.94100389228,2,False
3.9000000000000004,251188.64315095718,2,False
3.9000000000000004,354813.389233576,2,False
3.9000000000000004,501187.2336272715,2,False
3.9000000000000004,707945.7843841345,1,False
3.9000000000000004,1000000.0,1,False
3.9000000000000004,1412537.5446227496,1,False
3.9000000000000004,1995262.3149688828,1,False
3.9000000000000004,2818382.9312644494,1,False
3.9000000000000004,3981071.705534953,1,False
3.9000000000000004,5623413.251903491,1,False
3.9000000000000004,7943282.347242789,1,False
3.9000000000000004,11220184.543019652,1,False
3.9000000000000004,15848931.924611108,1,False
3.9000000000000004,22387211.385683287,1,False
3.9000000000000004,31622776.60168379,1,False
3.9000000000000004,44668359.21509617,1,False
3.9000000000000004,63095734.44801943,1,False
3.9000000000000004,89125093.8133744,1,False
3.9000000000000004,125892541.1794161,1,False
3.9000000000000004,177827941.00389227,1,False
3.9000000000000004,251188643.1509572,0,False
3.9000000000000004,354813389.23357606,0,False
3.9000000000000004,501187233.6272715,0,False
3.9000000000000004,707945784.3841344,0,False
3.9000000000000004,1000000000.0,0,False
3.9000000000000004,1412537544.6227496,0,False
3.9000000000000004,1995262314.9688828,0,False
3.9000000000000004,2818382931.264449,0,False
3.9000000000000004,3981071705.534953,0,False
3.9000000000000004,5623413251.903491,0,False
3.9000000000000004,7943282347.242789,0,False
3.9000000000000004,11220184543.019653,0,False
3.9000000000000004,15848931924.611109,0,False
3.9000000000000004,22387211385.683285,0,False
3.9000000000000004,31622776601.683792,0,False
3.9000000000000004,44668359215.09617,0,False
3.9000000000000004,63095734448.019424,0,False
3.9000000000000004,89125093813.3744,0,False
3.9000000000000004,125892541179.4161,0,False
3.9000000000000004,177827941003.89227,0,False
3.9000000000000004,251188643150.95718,0,False
3.9000000000000004,354813389233.57605,0,False
3.9000000000000004,501187233627.2715,0,False
3.9000000000000004,707945784384.1344,0,False
3.9000000000000004,1000000000000.0,0,False
3.95,1e-12,8,True
3.95,1.4125375446227555e-12,8,True
3.95,1.9952623149688827e-12,8,True
3.95,2.8183829312644492e-12,8,True
3.95,3.9810717055349695e-12,8,True
3.95,5.6234132519034904e-12,8,True
3.95,7.943282347242821e-12,8,True
3.95,1.1220184543019653e-11,8,True
3.95,1.5848931924611107e-11,8,True
3.95,2.2387211385683377e-11,8,True
3.95,3.1622776601683794e-11,8,True
3.95,4.4668359215096346e-11,8,True
3.95,6.309573444801942e-11,8,True
3.95,8.912509381337441e-11,8,True
3.95,1.2589254117941662e-10,8,True
3.95,1.778279410038923e-10,8,True
3.95,2.511886431509582e-10,8,True
3.95,3.5481338923357605e-10,8,True
3.95,5.011872336272714e-10,8,True
3.95,7.079457843841373e-10,8,True
3.95,1e-09,8,True
3.95,1.4125375446227555e-09,8,True
3.95,1.9952623149688828e-09,8,True
3.95,2.8183829312644493e-09,8,True
3.95,3.981071705534969e-09,8,True
3.95,5.623413251903491e-09,8,True
3.95,7.943282347242822e-09,8,True
3.95,1.122018454301963e-08,8,True
3.95,1.584893192461114e-08,7,True
3.95,2.2387211385683378e-08,7,True
3.95,3.162277660168379e-08,7,True
3.95,4.4668359215096253e-08,7,True
3.95,6.30957344480193e-08,7,True
3.95,8.912509381337459e-08,7,True
3.95,1.2589254117941662e-07,7,True
3.95,1.7782794100389227e-07,7,True
3.95,2.511886431509577e-07,7,True
3.95,3.548133892335753e-07,7,True
3.95,5.011872336272725e-07,7,True
3.95,7.079457843841374e-07,7,True
3.95,1e-06,7,True
3.95,1.4125375446227524e-06,7,True
3.95,1.9952623149688787e-06,6,True
3.95,2.818382931264455e-06,6,True
3.95,3.981071705534969e-06,6,True
3.95,5.623413251903491e-06,6,True
3.95,7.943282347242805e-06,6,True
3.95,1.122018454301963e-05,6,True
3.95,1.5848931924611107e-05,6,True
3.95,2.238721138568338e-05,6,True
3.95,3.1622776601683795e-05,6,True
3.95,4.466835921509625e-05,6,True
3.95,6.309573444801929e-05,6,True
3.95,8.912509381337441e-05,6,True
3.95,0.0001258925411794166,6,True
3.95,0.00017782794100389227,6,True
3.95,0.0002511886431509582,6,True
3.95,0.00035481338923357456,5,True
3.95,0.0005011872336272714,5,True
3.95,0.0007079457843841374,5,True
3.95,0.001,5,True
3.95,0.0014125375446227555,5,True
3.95,0.0019952623149688746,5,True
3.95,0.002818382931264449,5,True
3.95,0.003981071705534969,5,True
3.95,0.005623413251903491,5,True
3.95,0.00794328234724282,5,True
3.95,0.011220184543019606,5,True
3.95,0.01584893192461111,5,True
3.95,0.022387211385683378,5,True
3.95,0.03162277660168379,5,True
3.95,0.04466835921509635,5,True
3.95,0.06309573444801916,5,True
3.95,0.08912509381337441,4,False
3.95,0.12589254117941662,4,False
3.95,0.1778279410038923,4,False
3.95,0.25118864315095824,4,False
3.95,0.3548133892335746,4,False
3.95,0.5011872336272715,4,False
3.95,0.7079457843841374,4,False
3.95,1.0,4,False
3.95,1.4125375446227555,4,False
3.95,1.9952623149688746,4,False
3.95,2.8183829312644493,4,False
3.95,3.981071705534969,4,False
3.95,5.62341325190349,4,False
3.95,7.943282347242821,4,False
3.95,11.220184543019606,4,False
3.95,15.848931924611108,3,False
3.95,22.38721138568338,3,False
3.95,31.622776601683793,3,False
3.95,44.668359215096345,3,False
3.95,63.09573444801917,3,False
3.95,89.1250938133744,3,False
3.95,125.89254117941661,3,False
3.95,177.82794100389228,3,False
3.95,251.18864315095718,3,False
3.95,354.8133892335746,3,False
3.95,501.18723362727144,3,False
3.95,707.9457843841374,3,False
3.95,1000.0,3,False
3.95,1412.5375446227497,3,False
3.95,1995.2623149688748,3,False
3.95,2818.3829312644493,3,False
3.95,3981.071705534969,2,False
3.95,5623.413251903491,2,False
3.95,7943.282347242789,2,False
3.95,11220.184543019652,2,False
3.95,15848.931924611108,2,False
3.95,22387.211385683288,2,False
3.95,31622.776601683792,2,False
3.95,44668.35921509616,2,False
3.95,63095.73444801943,2,False
3.95,89125.0938133744,2,False
3.95,125892.5411794161,2,False
3.95,177827.94100389228,2,False
3.95,251188.64315095718,2,False
3.95,354813.389233576,2,False
3.95,501187.2336272715,2,False
3.95,707945.7843841345,1,False
3.95,1000000.0,1,False
3.95,1412537.5446227496,1,False
3.95,1995262.3149688828,1,False
3.95,2818382.9312644494,1,False
3.95,3981071.705534953,1,False
3.95,5623413.251903491,1,False
3.95,7943282.347242789,1,False
3.95,11220184.543019652,1,False
3.95,15848931.924611108,1,False
3.95,22387211.385683287,1,False
3.95,31622776.60168379,1,False
3.95,44668359.21509617,1,False
3.95,63095734.44801943,1,False
3.95,89125093.8133744,1,False
3.95,125892541.1794161,1,False
3.95,177827941.00389227,1,False
3.95,251188643.1509572,0,False
3.95,354813389.23357606,0,False
3.95,501187233.6272715,0,False
3.95,707945784.3841344,0,False
3.95,1000000000.0,0,False
3.95,1412537544.6227496,0,False
3.95,1995262314.9688828,0,False
3.95,2818382931.264449,0,False
3.95,3981071705.534953,0,False
3.95,5623413251.903491,0,False
3.95,7943282347.242789,0,False
3.95,11220184543.019653,0,False
3.95,15848931924.611109,0,False
3.95,22387211385.683285,0,False
3.95,31622776601.683792,0,False
3.95,44668359215.09617,0,False
3.95,63095734448.019424,0,False
3.95,89125093813.3744,0,False
3.95,125892541179.4161,0,False
3.95,177827941003.89227,0,False
3.95,251188643150.95718,0,False
3.95,354813389233.57605,0,False
3.95,501187233627.2715,0,False
3.95,707945784384.1344,0,False
3.95,1000000000000.0,0,False
4.0,1e-12,8,True
4.0,1.4125375446227555e-12,8,True
4.0,1.9952623149688827e-12,8,True
4.0,2.8183829312644492e-12,8,True
4.0,3.9810717055349695e-12,8,True
4.0,5.6234132519034904e-12,8,True
4.0,7.943282347242821e-12,8,True
4.0,1.1220184543019653e-11,8,True
4.0,1.5848931924611107e-11,8,True
4.0,2.2387211385683377e-11,8,True
4.0,3.1622776601683794e-11,8,True
4.0,4.4668359215096346e-11,8,True
4.0,6.309573444801942e-11,8,True
4.0,8.912509381337441e-11,8,True
4.0,1.2589254117941662e-10,8,True
4.0,1.778279410038923e-10,8,True
4.0,2.511886431509582e-10,8,True
4.0,3.5481338923357605e-10,8,True
4.0,5.011872336272714e-10,8,True
4.0,7.079457843841373e-10,8,True
4.0,1e-09,8,True
4.0,1.4125375446227555e-09,8,True
4.0,1.9952623149688828e-09,8,True
4.0,2.8183829312644493e-09,8,True
4.0,3.981071705534969e-09,8,True
4.0,5.623413251903491e-09,8,True
4.0,7.943282347242822e-09,8,True
4.0,1.122018454301963e-08,8,True
4.0,1.584893192461114e-08,7,True
4.0,2.2387211385683378e-08,7,True
4.0,3.162277660168379e-08,7,True
4.0,4.4668359215096253e-08,7,True
4.0,6.30957344480193e-08,7,True
4.0,8.912509381337459e-08,7,True
4.0,1.2589254117941662e-07,7,True
4.0,1.7782794100389227e-07,7,True
4.0,2.511886431509577e-07,7,True
4.0,3.548133892335753e-07,7,True
4.0,5.011872336272725e-07,7,True
4.0,7.079457843841374e-07,7,True
4.0,1e-06,7,True
4.0,1.4125375446227524e-06,6,True
4.0,1.9952623149688787e-06,6,True
4.0,2.818382931264455e-06,6,True
4.0,3.981071705534969e-06,6,True
4.0,5.623413251903491e-06,6,True
4.0,7.943282347242805e-06,6,True
4.0,1.122018454301963e-05,6,True
4.0,1.5848931924611107e-05,6,True
4.0,2.238721138568338e-05,6,True
4.0,3.1622776601683795e-05,6,True
4.0,4.466835921509625e-05,6,True
4.0,6.309573444801929e-05,6,True
4.0,8.912509381337441e-05,6,True
4.0,0.0001258925411794166,6,True
4.0,0.00017782794100389227,6,True
4.0,0.0002511886431509582,6,True
4.0,0.00035481338923357456,5,True
4.0,0.0005011872336272714,5,True
4.0,0.0007079457843841374,5,True
4.0,0.001,5,True
4.0,0.0014125375446227555,5,True
4.0,0.0019952623149688746,5,True
4.0,0.002818382931264449,5,True
4.0,0.003981071705534969,5,True
4.0,0.005623413251903491,5,True
4.0,0.00794328234724282,5,True
4.0,0.011220184543019606,5,True
4.0,0.01584893192461111,5,True
4.0,0.022387211385683378,5,True
4.0,0.03162277660168379,5,True
4.0,0.04466835921509635,5,True
4.0,0.06309573444801916,4,False
4.0,0.08912509381337441,4,False
4.0,0.12589254117941662,4,False
4.0,0.1778279410038923,4,False
4.0,0.25118864315095824,4,False
4.0,0.3548133892335746,4,False
4.0,0.5011872336272715,4,False
4.0,0.7079457843841374,4,False
4.0,1.0,4,False
4.0,1.4125375446227555,4,False
4.0,1.9952623149688746,4,False
4.0,2.8183829312644493,4,False
4.0,3.981071705534969,4,False
4.0,5.62341325190349,4,False
4.0,7.943282347242821,4,False
4.0,11.220184543019606,4,False
4.0,15.848931924611108,3,False
4.0,22.38721138568338,3,False
4.0,31.622776601683793,3,False
4.0,44.668359215096345,3,False
4.0,63.09573444801917,3,False
4.0,89.1250938133744,3,False
4.0,125.89254117941661,3,False
4.0,177.82794100389228,3,False
4.0,251.18864315095718,3,False
4.0,354.8133892335746,3,False
4.0,501.18723362727144,3,False
4.0,707.9457843841374,3,False
4.0,1000.0,3,False
4.0,1412.5375446227497,3,False
4.0,1995.2623149688748,3,False
4.0,2818.3829312644493,2,False
4.0,3981.071705534969,2,False
4.0,5623.413251903491,2,False
4.0,7943.282347242789,2,False
4.0,11220.184543019652,2,False
4.0,15848.931924611108,2,False
4.0,22387.211385683288,2,False
4.0,31622.776601683792,2,False
4.0,44668.35921509616,2,False
4.0,63095.73444801943,2,False
4.0,89125.0938133744,2,False
4.0,125892.5411794161,2,False
4.0,177827.94100389228,2,False
4.0,251188.64315095718,2,False
4.0,354813.389233576,2,False
4.0,501187.2336272715,2,False
4.0,707945.7843841345,1,False
4.0,1000000.0,1,False
4.0,1412537.5446227496,1,False
4.0,1995262.3149688828,1,False
4.0,2818382.9312644494,1,False
4.0,3981071.705534953,1,False
4.0,5623413.251903491,1,False
4.0,7943282.347242789,1,False
4.0,11220184.543019652,1,False
4.0,15848931.924611108,1,False
4.0,22387211.385683287,1,False
4.0,31622776.60168379,1,False
4.0,44668359.21509617,1,False
4.0,63095734.44801943,1,False
4.0,89125093.8133744,1,False
4.0,125892541.1794161,1,False
4.0,177827941.00389227,1,False
4.0,251188643.1509572,0,False
4.0,354813389.23357606,0,False
4.0,501187233.6272715,0,False
4.0,707945784.3841344,0,False
4.0,1000000000.0,0,False
4.0,1412537544.6227496,0,False
4.0,1995262314.9688828,0,False
4.0,2818382931.264449,0,False
4.0,3981071705.534953,0,False
4.0,5623413251.903491,0,False
4.0,7943282347.242789,0,False
4.0,11220184543.019653,0,False
4.0,15848931924.611109,0,False
4.0,22387211385.683285,0,False
4.0,31622776601.683792,0,False
4.0,44668359215.09617,0,False
4.0,63095734448.019424,0,False
4.0,89125093813.3744,0,False
4.0,125892541179.4161,0,False
4.0,177827941003.89227,0,False
4.0,251188643150.95718,0,False
4.0,354813389233.57605,0,False
4.0,501187233627.2715,0,False
4.0,707945784384.1344,0,False
4.0,1000000000000.0,0,False
4.05,1e-12,8,True
4.05,1.4125375446227555e-12,8,True
4.05,1.9952623149688827e-12,8,True
4.05,2.8183829312644492e-12,8,True
4.05,3.9810717055349695e-12,8,True
4.05,5.6234132519034904e-12,8,True
4.05,7.943282347242821e-12,8,True
4.05,1.1220184543019653e-11,8,True
4.05,1.5848931924611107e-11,8,True
4.05,2.2387211385683377e-11,8,True
4.05,3.1622776601683794e-11,8,True
4.05,4.4668359215096346e-11,8,True
4.05,6.309573444801942e-11,8,True
4.05,8.912509381337441e-11,8,True
4.05,1.2589254117941662e-10,8,True
4.05,1.778279410038923e-10,8,True
4.05,2.511886431509582e-10,8,True
4.05,3.5481338923357605e-10,8,True
4.05,5.011872336272714e-10,8,True
4.05,7.079457843841373e-10,8,True
4.05,1e-09,8,True
4.05,1.4125375446227555e-09,8,True
4.05,1.9952623149688828e-09,8,True
4.05,2.8183829312644493e-09,8,True
4.05,3.981071705534969e-09,8,True
4.05,5.623413251903491e-09,8,True
4.05,7.943282347242822e-09,8,True
4.05,1.122018454301963e-08,7,True
4.05,1.584893192461114e-08,7,True
4.05,2.2387211385683378e-08,7,True
4.05,3.162277660168379e-08,7,True
4.05,4.4668359215096253e-08,7,True
4.05,6.30957344480193e-08,7,True
4.05,8.912509381337459e-08,7,True
4.05,1.2589254117941662e-07,7,True
4.05,1.7782794100389227e-07,7,True
4.05,2.511886431509577e-07,7,True
4.05,3.548133892335753e-07,7,True
4.05,5.011872336272725e-07,7,True
4.05,7.079457843841374e-07,7,True
4.05,1e-06,7,True
4.05,1.4125375446227524e-06,6,True
4.05,1.9952623149688787e-06,6,True
4.05,2.818382931264455e-06,6,True
4.05,3.981071705534969e-06,6,True
4.05,5.623413251903491e-06,6,True
4.05,7.943282347242805e-06,6,True
4.05,1.122018454301963e-05,6,True
4.05,1.5848931924611107e-05,6,True
4.05,2.238721138568338e-05,6,True
4.05,3.1622776601683795e-05,6,True
4.05,4.466835921509625e-05,6,True
4.05,6.309573444801929e-05,6,True
4.05,8.912509381337441e-05,6,True
4.05,0.0001258925411794166,6,True
4.05,0.00017782794100389227,6,True
4.05,0.0002511886431509582,5,True
4.05,0.00035481338923357456,5,True
4.05,0.0005011872336272714,5,True
4.05,0.0007079457843841374,5,True
4.05,0.001,5,True
4.05,0.0014125375446227555,5,True
4.05,0.0019952623149688746,5,True
4.05,0.002818382931264449,5,True
4.05,0.003981071705534969,5,True
4.05,0.005623413251903491,5,True
4.05,0.00794328234724282,5,True
4.05,0.011220184543019606,5,True
4.05,0.01584893192461111,5,True
4.05,0.022387211385683378,5,True
4.05,0.03162277660168379,5,True
4.05,0.04466835921509635,5,True
4.05,0.06309573444801916,4,False
4.05,0.08912509381337441,4,False
4.05,0.12589254117941662,4,False
4.05,0.1778279410038923,4,False
4.05,0.25118864315095824,4,False
4.05,0.3548133892335746,4,False
4.05,0.5011872336272715,4,False
4.05,0.7079457843841374,4,False
4.05,1.0,4,False
4.05,1.4125375446227555,4,False
4.05,1.9952623149688746,4,False
4.05,2.8183829312644493,4,False
4.05,3.981071705534969,4,False
4.05,5.62341325190349,4,False
4.05,7.943282347242821,4,False
4.05,11.220184543019606,4,False
4.05,15.848931924611108,3,False
4.05,22.38721138568338,3,False
4.05,31.622776601683793,3,False
4.05,44.668359215096345,3,False
4.05,63.09573444801917,3,False
4.05,89.1250938133744,3,False
4.05,125.89254117941661,3,False
4.05,177.82794100389228,3,False
4.05,251.18864315095718,3,False
4.05,354.8133892335746,3,False
4.05,501.18723362727144,3,False
4.05,707.9457843841374,3,False
4.05,1000.0,3,False
4.05,1412.5375446227497,3,False
4.05,1995.2623149688748,3,False
4.05,2818.3829312644493,2,False
4.05,3981.071705534969,2,False
4.05,5623.413251903491,2,False
4.05,7943.282347242789,2,False
4.05,11220.184543019652,2,False
4.05,15848.931924611108,2,False
4.05,22387.211385683288,2,False
4.05,31622.776601683792,2,False
4.05,44668.35921509616,2,False
4.05,63095.73444801943,2,False
4.05,89125.0938133744,2,False
4.05,125892.5411794161,2,False
4.05,177827.94100389228,2,False
4.05,251188.64315095718,2,False
4.05,354813.389233576,2,False
4.05,501187.2336272715,2,False
4.05,707945.7843841345,1,False
4.05,1000000.0,1,False
4.05,1412537.5446227496,1,False
4.05,1995262.3149688828,1,False
4.05,2818382.9312644494,1,False
4.05,3981071.705534953,1,False
4.05,5623413.251903491,1,False
4.05,7943282.347242789,1,False
4.05,11220184.543019652,1,False
4.05,15848931.924611108,1,False
4.05,22387211.385683287,1,False
4.05,31622776.60168379,1,False
4.05,44668359.21509617,1,False
4.05,63095734.44801943,1,False
4.05,89125093.8133744,1,False
4.05,125892541.1794161,1,False
4.05,177827941.00389227,1,False
4.05,251188643.1509572,0,False
4.05,354813389.23357606,0,False
4.05,501187233.6272715,0,False
4.05,707945784.3841344,0,False
4.05,1000000000.0,0,False
4.05,1412537544.6227496,0,False
4.05,1995262314.9688828,0,False
4.05,2818382931.264449,0,False
4.05,3981071705.534953,0,False
4.05,5623413251.903491,0,False
4.05,7943282347.242789,0,False
4.05,11220184543.019653,0,False
4.05,15848931924.611109,0,False
4.05,22387211385.683285,0,False
4.05,31622776601.683792,0,False
4.05,44668359215.09617,0,False
4.05,63095734448.019424,0,False
4.05,89125093813.3744,0,False
4.05,125892541179.4161,0,False
4.05,177827941003.89227,0,False
4.05,251188643150.95718,0,False
4.05,354813389233.57605,0,False
4.05,501187233627.2715,0,False
4.05,707945784384.1344,0,False
4.05,1000000000000.0,0,False
4.1000000000000005,1e-12,8,True
4.1000000000000005,1.4125375446227555e-12,8,True
4.1000000000000005,1.9952623149688827e-12,8,True
4.1000000000000005,2.8183829312644492e-12,8,True
4.1000000000000005,3.9810717055349695e-12,8,True
4.1000000000000005,5.6234132519034904e-12,8,True
4.1000000000000005,7.943282347242821e-12,8,True
4.1000000000000005,1.1220184543019653e-11,8,True
4.1000000000000005,1.5848931924611107e-11,8,True
4.1000000000000005,2.2387211385683377e-11,8,True
4.1000000000000005,3.1622776601683794e-11,8,True
4.1000000000000005,4.4668359215096346e-11,8,True
4.1000000000000005,6.309573444801942e-11,8,True
4.1000000000000005,8.912509381337441e-11,8,True
4.1000000000000005,1.2589254117941662e-10,8,True
4.1000000000000005,1.778279410038923e-10,8,True
4.1000000000000005,2.511886431509582e-10,8,True
4.1000000000000005,3.5481338923357605e-10,8,True
4.1000000000000005,5.011872336272714e-10,8,True
4.1000000000000005,7.079457843841373e-10,8,True
4.1000000000000005,1e-09,8,True
4.1000000000000005,1.4125375446227555e-09,8,True
4.1000000000000005,1.9952623149688828e-09,8,True
4.1000000000000005,2.8183829312644493e-09,8,True
4.1000000000000005,3.981071705534969e-09,8,True
4.1000000000000005,5.623413251903491e-09,8,True
4.1000000000000005,7.943282347242822e-09,8,True
4.1000000000000005,1.122018454301963e-08,7,True
4.1000000000000005,1.584893192461114e-08,7,True
4.1000000000000005,2.2387211385683378e-08,7,True
4.1000000000000005,3.162277660168379e-08,7,True
4.1000000000000005,4.4668359215096253e-08,7,True
4.1000000000000005,6.30957344480193e-08,7,True
4.1000000000000005,8.912509381337459e-08,7,True
4.1000000000000005,1.2589254117941662e-07,7,True
4.1000000000000005,1.7782794100389227e-07,7,True
4.1000000000000005,2.511886431509577e-07,7,True
4.1000000000000005,3.548133892335753e-07,7,True
4.1000000000000005,5.011872336272725e-07,7,True
4.1000000000000005,7.079457843841374e-07,7,True
4.1000000000000005,1e-06,6,True
4.1000000000000005,1.4125375446227524e-06,6,True
4.1000000000000005,1.9952623149688787e-06,6,True
4.1000000000000005,2.818382931264455e-06,6,True
4.1000000000000005,3.981071705534969e-06,6,True
4.1000000000000005,5.623413251903491e-06,6,True
4.1000000000000005,7.943282347242805e-06,6,True
4.1000000000000005,1.122018454301963e-05,6,True
4.1000000000000005,1.5848931924611107e-05,6,True
4.1000000000000005,2.238721138568338e-05,6,True
4.1000000000000005,3.1622776601683795e-05,6,True
4.1000000000000005,4.466835921509625e-05,6,True
4.1000000000000005,6.309573444801929e-05,6,True
4.1000000000000005,8.912509381337441e-05,6,True
4.1000000000000005,0.0001258925411794166,6,True
4.1000000000000005,0.00017782794100389227,6,True
4.1000000000000005,0.0002511886431509582,5,True
4.1000000000000005,0.00035481338923357456,5,True
4.1000000000000005,0.0005011872336272714,5,True
4.1000000000000005,0.0007079457843841374,5,True
4.1000000000000005,0.001,5,True
4.1000000000000005,0.0014125375446227555,5,True
4.1000000000000005,0.0019952623149688746,5,True
4.1000000000000005,0.002818382931264449,5,True
4.1000000000000005,0.003981071705534969,5,True
4.1000000000000005,0.005623413251903491,5,True
4.1000000000000005,0.00794328234724282,5,True
4.1000000000000005,0.011220184543019606,5,True
4.1000000000000005,0.01584893192461111,5,True
4.1000000000000005,0.022387211385683378,5,True
4.1000000000000005,0.03162277660168379,5,True
4.1000000000000005,0.04466835921509635,5,True
4.1000000000000005,0.06309573444801916,4,False
4.1000000000000005,0.08912509381337441,4,False
4.1000000000000005,0.12589254117941662,4,False
4.1000000000000005,0.1778279410038923,4,False
4.1000000000000005,0.25118864315095824,4,False
4.1000000000000005,0.3548133892335746,4,False
4.1000000000000005,0.5011872336272715,4,False
4.1000000000000005,0.7079457843841374,4,False
4.1000000000000005,1.0,4,False
4.1000000000000005,1.4125375446227555,4,False
4.1000000000000005,1.9952623149688746,4,False
4.1000000000000005,2.8183829312644493,4,False
